WS_ID,Yahoo_Symbol,History_State,History_Source,Unique_Bars,Valid_Bars,First_Bar,Last_Bar,Future,Duplicates,Dup_Source,Pass_260,Pass_252,Bar_QA_Status,Eligibility_DryRun,Sqlite_Used
WS:XSHG:601377,601377.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601390,601390.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601398,601398.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601456,601456.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601600,601600.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601601,601601.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601607,601607.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601618,601618.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601628,601628.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601633,601633.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601658,601658.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601668,601668.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601669,601669.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601688,601688.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601689,601689.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601698,601698.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601727,601727.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601728,601728.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601766,601766.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601788,601788.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601800,601800.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601816,601816.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601818,601818.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601825,601825.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601838,601838.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601857,601857.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601868,601868.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601872,601872.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601877,601877.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601878,601878.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601881,601881.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601888,601888.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601898,601898.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601899,601899.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601901,601901.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601916,601916.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601919,601919.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601939,601939.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601985,601985.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601988,601988.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601995,601995.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:601998,601998.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603019,603019.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603259,603259.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603260,603260.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603288,603288.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603296,603296.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603369,603369.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603392,603392.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603501,603501.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603799,603799.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603893,603893.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603986,603986.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:603993,603993.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:605117,605117.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:605499,605499.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688008,688008.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688009,688009.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,NO
WS:XSHG:688012,688012.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688036,688036.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688041,688041.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688047,688047.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688072,688072.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688082,688082.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688111,688111.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688126,688126.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688183,688183.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688223,688223.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688256,688256.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688271,688271.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688303,688303.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688396,688396.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688472,688472.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688506,688506.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688521,688521.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSHG:688981,688981.SS,PASS_HISTORY_CURRENT,v0.38,483,483,2024-09-02,2026-08-31,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,NO
WS:XSTO:AAK.ST,AAK.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:ADDTB.ST,ADDT-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:ALFA.ST,ALFA.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:ASSAB.ST,ASSA-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:ATCOA.ST,ATCO-A.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:AVANZ.ST,AZA.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:AXFO.ST,AXFO.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:BALDB.ST,BALD-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:BEIJB.ST,BEIJ-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:BOL.ST,BOL.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:CAST.ST,CAST.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:EPIRA.ST,EPI-A.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:EQTAB.ST,EQT.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:ERICB.ST,ERIC-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:ESSITYB.ST,ESSITY-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:EVOG.ST,EVO.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:GETIB.ST,GETI-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:HEXAB.ST,HEXA-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:HMB.ST,HM-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:HOLMB.ST,HOLM-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,FAIL_LIQUIDITY,YES
WS:XSTO:INDT.ST,INDT.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:INDUC.ST,INDU-C.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,YES
WS:XSTO:INVEB.ST,INVE-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:LAGRB.ST,LAGR-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,FAIL_LIQUIDITY,YES
WS:XSTO:LATOB.ST,LATO-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:LIFCOB.ST,LIFCO-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:LOOMIS.ST,LOOMIS.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:LUNDB.ST,LUND-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:MYCR.ST,MYCR.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:NIBEB.ST,NIBE-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:OCTVSDB.ST,OCTV-SDB.ST,INSUFFICIENT_HISTORY,v0.47,74,74,2026-05-25,2026-09-04,NO,NO,SQLITE,NO,NO,FAIL_LT_260+LT_252,INSUFFICIENT_HISTORY,YES
WS:XSTO:SAABB.ST,SAAB-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:SAGAB.ST,SAGA-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:SAND.ST,SAND.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:SAVE.ST,SAVE.ST,PASS_HISTORY_CURRENT,v0.38,498,497,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XSTO:SCAB.ST,SCA-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:SEBA.ST,SEB-A.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:SECTB.ST,SECT-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,FAIL_LIQUIDITY,YES
WS:XSTO:SECUB.ST,SECU-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:SHBA.ST,SHB-A.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:SKAB.ST,SKA-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:SKFB.ST,SKF-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XSTO:SOBIV.ST,SOBI.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XSTO:SSABB.ST,SSAB-B.ST,PASS_HISTORY_CURRENT,v0.47,500,500,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
