Security_Key,Source_WS_ID,Evidence_Cohort,Primary_MIC,Primary_Ticker,Provider_Symbol,Provider_Mapping_Status,Evidence_Artifact
WSSEC:WS:XNYS:BLDR,WS:XNYS:BLDR,US1,XNYS,BLDR,BLDR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:BMY,WS:XNYS:BMY,US1,XNYS,BMY,BMY,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:BNY,WS:XNYS:BNY,US1,XNYS,BNY,BNY,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:BR,WS:XNYS:BR,US1,XNYS,BR,BR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:BRO,WS:XNYS:BRO,US1,XNYS,BRO,BRO,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:BROS,WS:XNYS:BROS,US2,XNYS,BROS,BROS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:BSX,WS:XNYS:BSX,US1,XNYS,BSX,BSX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:BURL,WS:XNYS:BURL,US2,XNYS,BURL,BURL,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:BWA,WS:XNYS:BWA,US2,XNYS,BWA,BWA,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:BWXT,WS:XNYS:BWXT,US2,XNYS,BWXT,BWXT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:BYD,WS:XNYS:BYD,US2,XNYS,BYD,BYD,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:C,WS:XNYS:C,US1,XNYS,C,C,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CACI,WS:XNYS:CACI,US2,XNYS,CACI,CACI,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CAH,WS:XNYS:CAH,US1,XNYS,CAH,CAH,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CARR,WS:XNYS:CARR,US1,XNYS,CARR,CARR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CAT,WS:XNYS:CAT,US1,XNYS,CAT,CAT,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CAVA,WS:XNYS:CAVA,US2,XNYS,CAVA,CAVA,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CBT,WS:XNYS:CBT,US2,XNYS,CBT,CBT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CCK,WS:XNYS:CCK,US2,XNYS,CCK,CCK,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CDE,WS:XNYS:CDE,US2,XNYS,CDE,CDE,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CF,WS:XNYS:CF,US1,XNYS,CF,CF,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CFG,WS:XNYS:CFG,US1,XNYS,CFG,CFG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CFR,WS:XNYS:CFR,US2,XNYS,CFR,CFR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CHD,WS:XNYS:CHD,US1,XNYS,CHD,CHD,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CHE,WS:XNYS:CHE,US2,XNYS,CHE,CHE,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CHH,WS:XNYS:CHH,US2,XNYS,CHH,CHH,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CHWY,WS:XNYS:CHWY,US2,XNYS,CHWY,CHWY,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CL,WS:XNYS:CL,US1,XNYS,CL,CL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CLF,WS:XNYS:CLF,US2,XNYS,CLF,CLF,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CLH,WS:XNYS:CLH,US2,XNYS,CLH,CLH,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CLX,WS:XNYS:CLX,US1,XNYS,CLX,CLX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CMC,WS:XNYS:CMC,US2,XNYS,CMC,CMC,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CMG,WS:XNYS:CMG,US1,XNYS,CMG,CMG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CMI,WS:XNYS:CMI,US1,XNYS,CMI,CMI,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CMS,WS:XNYS:CMS,US1,XNYS,CMS,CMS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CNC,WS:XNYS:CNC,US1,XNYS,CNC,CNC,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CNH,WS:XNYS:CNH,US2,XNYS,CNH,CNH,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CNM,WS:XNYS:CNM,US2,XNYS,CNM,CNM,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CNO,WS:XNYS:CNO,US2,XNYS,CNO,CNO,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CNP,WS:XNYS:CNP,US1,XNYS,CNP,CNP,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CNX,WS:XNYS:CNX,US2,XNYS,CNX,CNX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:COF,WS:XNYS:COF,US1,XNYS,COF,COF,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:COP,WS:XNYS:COP,US1,XNYS,COP,COP,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:COR,WS:XNYS:COR,US1,XNYS,COR,COR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CPRI,WS:XNYS:CPRI,US2,XNYS,CPRI,CPRI,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CR,WS:XNYS:CR,US2,XNYS,CR,CR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CRBG,WS:XNYS:CRBG,US2,XNYS,CRBG,CRBG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CRL,WS:XNYS:CRL,US1,XNYS,CRL,CRL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CRM,WS:XNYS:CRM,US1,XNYS,CRM,CRM,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CRS,WS:XNYS:CRS,US2,XNYS,CRS,CRS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CSL,WS:XNYS:CSL,US2,XNYS,CSL,CSL,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CTVA,WS:XNYS:CTVA,US1,XNYS,CTVA,CTVA,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CVNA,WS:XNYS:CVNA,US1,XNYS,CVNA,CVNA,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CVS,WS:XNYS:CVS,US1,XNYS,CVS,CVS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CVX,WS:XNYS:CVX,US1,XNYS,CVX,CVX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:CW,WS:XNYS:CW,US2,XNYS,CW,CW,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:CXT,WS:XNYS:CXT,US2,XNYS,CXT,CXT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:D,WS:XNYS:D,US1,XNYS,D,D,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DAL,WS:XNYS:DAL,US1,XNYS,DAL,DAL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DAR,WS:XNYS:DAR,US2,XNYS,DAR,DAR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DCI,WS:XNYS:DCI,US2,XNYS,DCI,DCI,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DE,WS:XNYS:DE,US1,XNYS,DE,DE,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DG,WS:XNYS:DG,US1,XNYS,DG,DG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DHI,WS:XNYS:DHI,US1,XNYS,DHI,DHI,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DHR,WS:XNYS:DHR,US1,XNYS,DHR,DHR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DINO,WS:XNYS:DINO,US2,XNYS,DINO,DINO,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DIS,WS:XNYS:DIS,US1,XNYS,DIS,DIS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DKS,WS:XNYS:DKS,US2,XNYS,DKS,DKS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DLB,WS:XNYS:DLB,US2,XNYS,DLB,DLB,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DOCN,WS:XNYS:DOCN,US2,XNYS,DOCN,DOCN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DOCS,WS:XNYS:DOCS,US2,XNYS,DOCS,DOCS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DOV,WS:XNYS:DOV,US1,XNYS,DOV,DOV,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DPZ,WS:XNYS:DPZ,US1,XNYS,DPZ,DPZ,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DRI,WS:XNYS:DRI,US1,XNYS,DRI,DRI,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DT,WS:XNYS:DT,US2,XNYS,DT,DT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DTM,WS:XNYS:DTM,US2,XNYS,DTM,DTM,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:DUK,WS:XNYS:DUK,US1,XNYS,DUK,DUK,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DVA,WS:XNYS:DVA,US1,XNYS,DVA,DVA,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DVN,WS:XNYS:DVN,US1,XNYS,DVN,DVN,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:DY,WS:XNYS:DY,US2,XNYS,DY,DY,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:ECL,WS:XNYS:ECL,US1,XNYS,ECL,ECL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:ED,WS:XNYS:ED,US1,XNYS,ED,ED,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EFX,WS:XNYS:EFX,US1,XNYS,EFX,EFX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EHC,WS:XNYS:EHC,US2,XNYS,EHC,EHC,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:EIX,WS:XNYS:EIX,US1,XNYS,EIX,EIX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EL,WS:XNYS:EL,US1,XNYS,EL,EL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:ELAN,WS:XNYS:ELAN,US2,XNYS,ELAN,ELAN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:ELF,WS:XNYS:ELF,US2,XNYS,ELF,ELF,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:ELV,WS:XNYS:ELV,US1,XNYS,ELV,ELV,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EME,WS:XNYS:EME,US1,XNYS,EME,EME,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EMR,WS:XNYS:EMR,US1,XNYS,EMR,EMR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:ENS,WS:XNYS:ENS,US2,XNYS,ENS,ENS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:EOG,WS:XNYS:EOG,US1,XNYS,EOG,EOG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EQH,WS:XNYS:EQH,US2,XNYS,EQH,EQH,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:EQT,WS:XNYS:EQT,US1,XNYS,EQT,EQT,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:ES,WS:XNYS:ES,US1,XNYS,ES,ES,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:ESAB,WS:XNYS:ESAB,US2,XNYS,ESAB,ESAB,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:ESNT,WS:XNYS:ESNT,US2,XNYS,ESNT,ESNT,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:ETR,WS:XNYS:ETR,US1,XNYS,ETR,ETR,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EVR,WS:XNYS:EVR,US2,XNYS,EVR,EVR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:EVRG,WS:XNYS:EVRG,US1,XNYS,EVRG,EVRG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EW,WS:XNYS:EW,US1,XNYS,EW,EW,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EXC,WS:XNYS:EXC,US1,XNYS,EXC,EXC,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:EXP,WS:XNYS:EXP,US2,XNYS,EXP,EXP,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:F,WS:XNYS:F,US1,XNYS,F,F,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FAF,WS:XNYS:FAF,US2,XNYS,FAF,FAF,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FBIN,WS:XNYS:FBIN,US2,XNYS,FBIN,FBIN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FCN,WS:XNYS:FCN,US2,XNYS,FCN,FCN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FCX,WS:XNYS:FCX,US1,XNYS,FCX,FCX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FDS,WS:XNYS:FDS,US1,XNYS,FDS,FDS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FDX,WS:XNYS:FDX,US1,XNYS,FDX,FDX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FE,WS:XNYS:FE,US1,XNYS,FE,FE,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FERG,WS:XNYS:FERG,US1,XNYS,FERG,FERG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FHI,WS:XNYS:FHI,US2,XNYS,FHI,FHI,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FHN,WS:XNYS:FHN,US2,XNYS,FHN,FHN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FICO,WS:XNYS:FICO,US1,XNYS,FICO,FICO,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FIS,WS:XNYS:FIS,US1,XNYS,FIS,FIS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FIX,WS:XNYS:FIX,US1,XNYS,FIX,FIX,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:FLG,WS:XNYS:FLG,US2,XNYS,FLG,FLG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FLR,WS:XNYS:FLR,US2,XNYS,FLR,FLR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FLS,WS:XNYS:FLS,US2,XNYS,FLS,FLS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FN,WS:XNYS:FN,US2,XNYS,FN,FN,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FNB,WS:XNYS:FNB,US2,XNYS,FNB,FNB,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FND,WS:XNYS:FND,US2,XNYS,FND,FND,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FNF,WS:XNYS:FNF,US2,XNYS,FNF,FNF,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FOUR,WS:XNYS:FOUR,US2,XNYS,FOUR,FOUR,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FTI,WS:XNYS:FTI,US2,XNYS,FTI,FTI,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:FTV,WS:XNYS:FTV,US1,XNYS,FTV,FTV,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:G,WS:XNYS:G,US2,XNYS,G,G,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GAP,WS:XNYS:GAP,US2,XNYS,GAP,GAP,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GATX,WS:XNYS:GATX,US2,XNYS,GATX,GATX,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GBCI,WS:XNYS:GBCI,US2,XNYS,GBCI,GBCI,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GD,WS:XNYS:GD,US1,XNYS,GD,GD,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GEF,WS:XNYS:GEF,US2,XNYS,GEF,GEF,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GEV,WS:XNYS:GEV,US1,XNYS,GEV,GEV,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GGG,WS:XNYS:GGG,US2,XNYS,GGG,GGG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GHC,WS:XNYS:GHC,US2,XNYS,GHC,GHC,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GL,WS:XNYS:GL,US1,XNYS,GL,GL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GLW,WS:XNYS:GLW,US1,XNYS,GLW,GLW,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GM,WS:XNYS:GM,US1,XNYS,GM,GM,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GME,WS:XNYS:GME,US2,XNYS,GME,GME,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GMED,WS:XNYS:GMED,US2,XNYS,GMED,GMED,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GNRC,WS:XNYS:GNRC,US1,XNYS,GNRC,GNRC,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GPC,WS:XNYS:GPC,US1,XNYS,GPC,GPC,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GPK,WS:XNYS:GPK,US2,XNYS,GPK,GPK,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GPN,WS:XNYS:GPN,US1,XNYS,GPN,GPN,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GS,WS:XNYS:GS,US1,XNYS,GS,GS,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GWRE,WS:XNYS:GWRE,US2,XNYS,GWRE,GWRE,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:GWW,WS:XNYS:GWW,US1,XNYS,GWW,GWW,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:GXO,WS:XNYS:GXO,US2,XNYS,GXO,GXO,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:H,WS:XNYS:H,US2,XNYS,H,H,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HAE,WS:XNYS:HAE,US2,XNYS,HAE,HAE,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HAL,WS:XNYS:HAL,US1,XNYS,HAL,HAL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:HCA,WS:XNYS:HCA,US1,XNYS,HCA,HCA,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:HD,WS:XNYS:HD,US1,XNYS,HD,HD,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:HGV,WS:XNYS:HGV,US2,XNYS,HGV,HGV,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HIG,WS:XNYS:HIG,US1,XNYS,HIG,HIG,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:HII,WS:XNYS:HII,US1,XNYS,HII,HII,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:HIMS,WS:XNYS:HIMS,US2,XNYS,HIMS,HIMS,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HL,WS:XNYS:HL,US2,XNYS,HL,HL,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HLI,WS:XNYS:HLI,US2,XNYS,HLI,HLI,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HLT,WS:XNYS:HLT,US1,XNYS,HLT,HLT,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:HOG,WS:XNYS:HOG,US2,XNYS,HOG,HOG,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HOMB,WS:XNYS:HOMB,US2,XNYS,HOMB,HOMB,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HPE,WS:XNYS:HPE,US1,XNYS,HPE,HPE,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
WSSEC:WS:XNYS:HRB,WS:XNYS:HRB,US2,XNYS,HRB,HRB,PROVIDER_MAPPING_READY,market-evidence-522-35905876433
WSSEC:WS:XNYS:HRL,WS:XNYS:HRL,US1,XNYS,HRL,HRL,PROVIDER_MAPPING_READY,universe/research_partial_1633.csv + output_us1/history_qa_us1.csv
