Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,MedianTurnover20_EUR,Eligibility_DryRun,Prospective_Frozen_Status,Cap_Action,Freeze_Authorized,Universe_Write,Productive
853,WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,T,670096294.59,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
854,WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,TAP,82186342.56,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
855,WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,TDG,369207369.44,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
856,WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,TDY,125488796.9,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
857,WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,TEX,49972028.903805,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
858,WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,TFC,240844820.9,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
859,WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,TGT,634325320.67,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
860,WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,THC,164306978.488461,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
861,WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,THG,47964245.537515,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
862,WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,THO,40628116.239149,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
863,WSSEC:WS:XNYS:TJX,WS:XNYS:TJX,XNYS,TJX,824574789.85,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
864,WSSEC:WS:XNYS:TKO,WS:XNYS:TKO,XNYS,TKO,162168886.33,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
865,WSSEC:WS:XNYS:TKR,WS:XNYS:TKR,XNYS,TKR,86479311.709589,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
866,WSSEC:WS:XNYS:TMO,WS:XNYS:TMO,XNYS,TMO,832127475.62,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
867,WSSEC:WS:XNYS:TNL,WS:XNYS:TNL,XNYS,TNL,37985806.327359,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
868,WSSEC:WS:XNYS:TOL,WS:XNYS:TOL,XNYS,TOL,101523734.797434,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
869,WSSEC:WS:XNYS:TOST,WS:XNYS:TOST,XNYS,TOST,222169866.083492,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
870,WSSEC:WS:XNYS:TPL,WS:XNYS:TPL,XNYS,TPL,103195784.5,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
871,WSSEC:WS:XNYS:TPR,WS:XNYS:TPR,XNYS,TPR,426555403.35,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
872,WSSEC:WS:XNYS:TREX,WS:XNYS:TREX,XNYS,TREX,52869359.471003,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
873,WSSEC:WS:XNYS:TRGP,WS:XNYS:TRGP,XNYS,TRGP,272269554.38,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
874,WSSEC:WS:XNYS:TRU,WS:XNYS:TRU,XNYS,TRU,136842728.811536,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
875,WSSEC:WS:XNYS:TRV,WS:XNYS:TRV,XNYS,TRV,497509181.05,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
876,WSSEC:WS:XNYS:TSN,WS:XNYS:TSN,XNYS,TSN,124473691.16,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
877,WSSEC:WS:XNYS:TTC,WS:XNYS:TTC,XNYS,TTC,72398150.862890,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
878,WSSEC:WS:XNYS:TWLO,WS:XNYS:TWLO,XNYS,TWLO,337126850.330521,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
879,WSSEC:WS:XNYS:TXNM,WS:XNYS:TXNM,XNYS,TXNM,70179327.508369,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
880,WSSEC:WS:XNYS:TXT,WS:XNYS:TXT,XNYS,TXT,97689278.26,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
881,WSSEC:WS:XNYS:TYL,WS:XNYS:TYL,XNYS,TYL,201347441.91,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
882,WSSEC:WS:XNYS:UBER,WS:XNYS:UBER,XNYS,UBER,963140600.44,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
883,WSSEC:WS:XNYS:UGI,WS:XNYS:UGI,XNYS,UGI,61081410.342029,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
884,WSSEC:WS:XNYS:UHS,WS:XNYS:UHS,XNYS,UHS,87518687.32,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
885,WSSEC:WS:XNYS:ULS,WS:XNYS:ULS,XNYS,ULS,31970999.575459,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
886,WSSEC:WS:XNYS:UNH,WS:XNYS:UNH,XNYS,UNH,1255514260.17,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
887,WSSEC:WS:XNYS:UNM,WS:XNYS:UNM,XNYS,UNM,120531365.985054,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
888,WSSEC:WS:XNYS:UNP,WS:XNYS:UNP,XNYS,UNP,571697673.61,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
889,WSSEC:WS:XNYS:UPS,WS:XNYS:UPS,XNYS,UPS,382619531.31,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
890,WSSEC:WS:XNYS:URI,WS:XNYS:URI,XNYS,URI,378033269.18,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
891,WSSEC:WS:XNYS:USB,WS:XNYS:USB,XNYS,USB,331623407.99,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
892,WSSEC:WS:XNYS:USFD,WS:XNYS:USFD,XNYS,USFD,204405107.536197,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
893,WSSEC:WS:XNYS:V,WS:XNYS:V,XNYS,V,2057098644.64,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
894,WSSEC:WS:XNYS:VAL,WS:XNYS:VAL,XNYS,VAL,89479781.192350,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
895,WSSEC:WS:XNYS:VEEV,WS:XNYS:VEEV,XNYS,VEEV,339908989.23,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
896,WSSEC:WS:XNYS:VFC,WS:XNYS:VFC,XNYS,VFC,76357881.801475,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
897,WSSEC:WS:XNYS:VLO,WS:XNYS:VLO,XNYS,VLO,649287213.11,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
898,WSSEC:WS:XNYS:VLTO,WS:XNYS:VLTO,XNYS,VLTO,113902053.79,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
899,WSSEC:WS:XNYS:VMC,WS:XNYS:VMC,XNYS,VMC,193174274.55,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
900,WSSEC:WS:XNYS:VMI,WS:XNYS:VMI,XNYS,VMI,60730706.444294,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
901,WSSEC:WS:XNYS:VNT,WS:XNYS:VNT,XNYS,VNT,33551602.791146,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
902,WSSEC:WS:XNYS:VOYA,WS:XNYS:VOYA,XNYS,VOYA,87186840.116989,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
903,WSSEC:WS:XNYS:VRT,WS:XNYS:VRT,XNYS,VRT,894051391.72,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
904,WSSEC:WS:XNYS:VST,WS:XNYS:VST,XNYS,VST,500617093.37,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
905,WSSEC:WS:XNYS:VVV,WS:XNYS:VVV,XNYS,VVV,54198451.126749,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
906,WSSEC:WS:XNYS:WAB,WS:XNYS:WAB,XNYS,WAB,211422582.35,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
907,WSSEC:WS:XNYS:WAL,WS:XNYS:WAL,XNYS,WAL,65239127.684995,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
908,WSSEC:WS:XNYS:WAT,WS:XNYS:WAT,XNYS,WAT,232571865.57,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
909,WSSEC:WS:XNYS:WCC,WS:XNYS:WCC,XNYS,WCC,146427381.290328,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
910,WSSEC:WS:XNYS:WEC,WS:XNYS:WEC,XNYS,WEC,190980484.63,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
911,WSSEC:WS:XNYS:WEX,WS:XNYS:WEX,XNYS,WEX,78793343.047775,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
912,WSSEC:WS:XNYS:WFC,WS:XNYS:WFC,XNYS,WFC,865927990.67,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
913,WSSEC:WS:XNYS:WH,WS:XNYS:WH,XNYS,WH,73536081.340348,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
914,WSSEC:WS:XNYS:WHR,WS:XNYS:WHR,XNYS,WHR,85951648.131943,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
915,WSSEC:WS:XNYS:WLK,WS:XNYS:WLK,XNYS,WLK,37748659.632477,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
916,WSSEC:WS:XNYS:WM,WS:XNYS:WM,XNYS,WM,391598360.04,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
917,WSSEC:WS:XNYS:WMB,WS:XNYS:WMB,XNYS,WMB,402371718,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
918,WSSEC:WS:XNYS:WMS,WS:XNYS:WMS,XNYS,WMS,75724521.541701,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
919,WSSEC:WS:XNYS:WRB,WS:XNYS:WRB,XNYS,WRB,91192951.83,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
920,WSSEC:WS:XNYS:WSM,WS:XNYS:WSM,XNYS,WSM,203267367.27,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
921,WSSEC:WS:XNYS:WSO,WS:XNYS:WSO,XNYS,WSO,114973744.004313,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
922,WSSEC:WS:XNYS:WST,WS:XNYS:WST,XNYS,WST,130544969.42,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
923,WSSEC:WS:XNYS:WTRG,WS:XNYS:WTRG,XNYS,WTRG,88123730.686308,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
924,WSSEC:WS:XNYS:WTS,WS:XNYS:WTS,XNYS,WTS,57855880.696152,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
925,WSSEC:WS:XNYS:XPO,WS:XNYS:XPO,XNYS,XPO,159608227.219349,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
926,WSSEC:WS:XNYS:XYL,WS:XNYS:XYL,XNYS,XYL,154585453.96,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
927,WSSEC:WS:XNYS:XYZ,WS:XNYS:XYZ,XNYS,XYZ,265690912.78,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
928,WSSEC:WS:XNYS:YETI,WS:XNYS:YETI,XNYS,YETI,57427946.185533,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
929,WSSEC:WS:XNYS:YUM,WS:XNYS:YUM,XNYS,YUM,261406827.88,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
930,WSSEC:WS:XNYS:ZBH,WS:XNYS:ZBH,XNYS,ZBH,118341625.51,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
931,WSSEC:WS:XNYS:ZTS,WS:XNYS:ZTS,XNYS,ZTS,289465562.08,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
932,WSSEC:WS:XSHE:000001,WS:XSHE:000001,XSHE,000001,134375222.05109286,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
933,WSSEC:WS:XSHE:000002,WS:XSHE:000002,XSHE,000002,46393295.57918379,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
934,WSSEC:WS:XSHE:000063,WS:XSHE:000063,XSHE,000063,481978231.3561424,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
935,WSSEC:WS:XSHE:000100,WS:XSHE:000100,XSHE,000100,296957811.5392007,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
936,WSSEC:WS:XSHE:000157,WS:XSHE:000157,XSHE,000157,43289121.98189138,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
937,WSSEC:WS:XSHE:000166,WS:XSHE:000166,XSHE,000166,31846875.800218046,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
938,WSSEC:WS:XSHE:000301,WS:XSHE:000301,XSHE,000301,48539573.71855512,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
939,WSSEC:WS:XSHE:000333,WS:XSHE:000333,XSHE,000333,242086328.28179714,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
940,WSSEC:WS:XSHE:000338,WS:XSHE:000338,XSHE,000338,318405189.13439095,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
941,WSSEC:WS:XSHE:000408,WS:XSHE:000408,XSHE,000408,152654457.16996026,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
942,WSSEC:WS:XSHE:000425,WS:XSHE:000425,XSHE,000425,110892632.87882051,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
943,WSSEC:WS:XSHE:000538,WS:XSHE:000538,XSHE,000538,51521900.90437099,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
944,WSSEC:WS:XSHE:000568,WS:XSHE:000568,XSHE,000568,113518378.45840335,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
945,WSSEC:WS:XSHE:000596,WS:XSHE:000596,XSHE,000596,67755973.22588626,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
946,WSSEC:WS:XSHE:000617,WS:XSHE:000617,XSHE,000617,68829929.5808752,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
947,WSSEC:WS:XSHE:000625,WS:XSHE:000625,XSHE,000625,42866562.153499424,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
948,WSSEC:WS:XSHE:000630,WS:XSHE:000630,XSHE,000630,244698704.80999205,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
949,WSSEC:WS:XSHE:000651,WS:XSHE:000651,XSHE,000651,210495980.49058434,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
950,WSSEC:WS:XSHE:000657,WS:XSHE:000657,XSHE,000657,742693405.2636162,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
951,WSSEC:WS:XSHE:000708,WS:XSHE:000708,XSHE,000708,24924679.579349168,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
952,WSSEC:WS:XSHE:000725,WS:XSHE:000725,XSHE,000725,1094658288.388529,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
953,WSSEC:WS:XSHE:000768,WS:XSHE:000768,XSHE,000768,63794465.88274999,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
954,WSSEC:WS:XSHE:000776,WS:XSHE:000776,XSHE,000776,160374418.36191493,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
955,WSSEC:WS:XSHE:000792,WS:XSHE:000792,XSHE,000792,222999170.89898592,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
956,WSSEC:WS:XSHE:000807,WS:XSHE:000807,XSHE,000807,258912689.72864997,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
957,WSSEC:WS:XSHE:000858,WS:XSHE:000858,XSHE,000858,296810862.7155332,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
958,WSSEC:WS:XSHE:000895,WS:XSHE:000895,XSHE,000895,32033820.29063167,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
959,WSSEC:WS:XSHE:000938,WS:XSHE:000938,XSHE,000938,1068294050.9882821,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
960,WSSEC:WS:XSHE:000963,WS:XSHE:000963,XSHE,000963,102077907.60204111,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
961,WSSEC:WS:XSHE:000975,WS:XSHE:000975,XSHE,000975,201246318.81536674,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
962,WSSEC:WS:XSHE:000977,WS:XSHE:000977,XSHE,000977,748553335.7665789,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
963,WSSEC:WS:XSHE:000988,WS:XSHE:000988,XSHE,000988,727201540.4837987,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
964,WSSEC:WS:XSHE:000999,WS:XSHE:000999,XSHE,000999,34030385.779355355,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
965,WSSEC:WS:XSHE:001965,WS:XSHE:001965,XSHE,001965,20056327.890360318,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
966,WSSEC:WS:XSHE:001979,WS:XSHE:001979,XSHE,001979,78147457.02403888,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
967,WSSEC:WS:XSHE:002001,WS:XSHE:002001,XSHE,002001,129885990.91177157,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
968,WSSEC:WS:XSHE:002027,WS:XSHE:002027,XSHE,002027,104342559.6406832,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
969,WSSEC:WS:XSHE:002028,WS:XSHE:002028,XSHE,002028,196414094.01290116,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
970,WSSEC:WS:XSHE:002049,WS:XSHE:002049,XSHE,002049,165617276.1194903,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
971,WSSEC:WS:XSHE:002050,WS:XSHE:002050,XSHE,002050,231938595.1508165,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
972,WSSEC:WS:XSHE:002074,WS:XSHE:002074,XSHE,002074,82488866.49997035,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
