WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XETR:AMV0N.DE,AUMOVIO,,DE,AMV0n.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:AMV0N.DE,AMV0N.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:BASFN.DE,BASF,,DE,BASFn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:BASFN.DE,BASFN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:BAYGN.DE,BAYER,,DE,BAYGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:BAYGN.DE,BAYGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:BC8G.DE,BECHTLE,,DE,BC8G.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:BC8G.DE,BC8G.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:BEIG.DE,BEIERSDORF,,DE,BEIG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:BEIG.DE,BEIG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:BMWG.DE,BMW,,DE,BMWG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:BMWG.DE,BMWG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:BNRGN.DE,BRENNTAG,,DE,BNRGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:BNRGN.DE,BNRGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:CBKG.DE,COMMERZBANK,,DE,CBKG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:CBKG.DE,CBKG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:CONG.DE,CONTINENTAL,,DE,CONG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:CONG.DE,CONG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:DB1GN.DE,DEUTSCHE BOERSE,,DE,DB1Gn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:DB1GN.DE,DB1GN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
