Security_Key,Source_WS_ID,Price_Cache_Status,Reason_Code,Unique_Bars,Valid_Bars,Strict_Invalid_Bars,Suspicious_Returns,Repaired_Rows,Zero_Volume_Share,First_Bar_Date,Last_Bar_Date,Currency_Binding,Provider_Symbol,Source
WSSEC:WS:XNYS:CW,WS:XNYS:CW,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CW,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CXT,WS:XNYS:CXT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CXT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:D,WS:XNYS:D,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,D,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DAL,WS:XNYS:DAL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DAL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DAR,WS:XNYS:DAR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DAR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DCI,WS:XNYS:DCI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DCI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DE,WS:XNYS:DE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DG,WS:XNYS:DG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DHI,WS:XNYS:DHI,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DHI,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DHR,WS:XNYS:DHR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DHR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DINO,WS:XNYS:DINO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DINO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DIS,WS:XNYS:DIS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DIS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DKS,WS:XNYS:DKS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DKS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DLB,WS:XNYS:DLB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DLB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DOCN,WS:XNYS:DOCN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DOCN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DOCS,WS:XNYS:DOCS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DOCS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DOV,WS:XNYS:DOV,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DOV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DPZ,WS:XNYS:DPZ,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DPZ,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DRI,WS:XNYS:DRI,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DRI,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DT,WS:XNYS:DT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DTM,WS:XNYS:DTM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DTM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:DUK,WS:XNYS:DUK,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DUK,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DVA,WS:XNYS:DVA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DVA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DVN,WS:XNYS:DVN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,DVN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:DY,WS:XNYS:DY,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,DY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ECL,WS:XNYS:ECL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ECL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ED,WS:XNYS:ED,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ED,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EFX,WS:XNYS:EFX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EFX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EHC,WS:XNYS:EHC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,EHC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:EIX,WS:XNYS:EIX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EIX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EL,WS:XNYS:EL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ELAN,WS:XNYS:ELAN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ELAN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ELF,WS:XNYS:ELF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ELF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ELV,WS:XNYS:ELV,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ELV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EME,WS:XNYS:EME,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EME,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EMR,WS:XNYS:EMR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EMR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ENS,WS:XNYS:ENS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ENS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:EOG,WS:XNYS:EOG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EOG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EQH,WS:XNYS:EQH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,EQH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:EQT,WS:XNYS:EQT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EQT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ES,WS:XNYS:ES,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ES,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ESAB,WS:XNYS:ESAB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ESAB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ESNT,WS:XNYS:ESNT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ESNT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ETR,WS:XNYS:ETR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ETR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EVR,WS:XNYS:EVR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,EVR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:EVRG,WS:XNYS:EVRG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EVRG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EW,WS:XNYS:EW,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EW,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EXC,WS:XNYS:EXC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,EXC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:EXP,WS:XNYS:EXP,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,EXP,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:F,WS:XNYS:F,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,F,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FAF,WS:XNYS:FAF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FAF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FBIN,WS:XNYS:FBIN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FBIN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FCN,WS:XNYS:FCN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FCN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FCX,WS:XNYS:FCX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FCX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FDS,WS:XNYS:FDS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FDS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FDX,WS:XNYS:FDX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FDX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FE,WS:XNYS:FE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FERG,WS:XNYS:FERG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FERG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FHI,WS:XNYS:FHI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FHI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FHN,WS:XNYS:FHN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FHN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FICO,WS:XNYS:FICO,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FICO,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FIS,WS:XNYS:FIS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FIS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FIX,WS:XNYS:FIX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FIX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:FLG,WS:XNYS:FLG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FLG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FLR,WS:XNYS:FLR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FLR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FLS,WS:XNYS:FLS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FLS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FN,WS:XNYS:FN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FNB,WS:XNYS:FNB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FNB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FND,WS:XNYS:FND,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FND,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FNF,WS:XNYS:FNF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FNF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FOUR,WS:XNYS:FOUR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FOUR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FTI,WS:XNYS:FTI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,FTI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:FTV,WS:XNYS:FTV,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,FTV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:G,WS:XNYS:G,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,G,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GAP,WS:XNYS:GAP,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GAP,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GATX,WS:XNYS:GATX,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GATX,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GBCI,WS:XNYS:GBCI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GBCI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GD,WS:XNYS:GD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GEF,WS:XNYS:GEF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GEF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GEV,WS:XNYS:GEV,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GEV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GGG,WS:XNYS:GGG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GGG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GHC,WS:XNYS:GHC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GHC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GL,WS:XNYS:GL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GLW,WS:XNYS:GLW,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GLW,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GM,WS:XNYS:GM,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GM,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GME,WS:XNYS:GME,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GME,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GMED,WS:XNYS:GMED,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GMED,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GNRC,WS:XNYS:GNRC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GNRC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GPC,WS:XNYS:GPC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GPC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GPK,WS:XNYS:GPK,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GPK,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GPN,WS:XNYS:GPN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GPN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GS,WS:XNYS:GS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GWRE,WS:XNYS:GWRE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GWRE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:GWW,WS:XNYS:GWW,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,GWW,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:GXO,WS:XNYS:GXO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,GXO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:H,WS:XNYS:H,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,H,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HAE,WS:XNYS:HAE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HAE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HAL,WS:XNYS:HAL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HAL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HCA,WS:XNYS:HCA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HCA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HD,WS:XNYS:HD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HGV,WS:XNYS:HGV,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HGV,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HIG,WS:XNYS:HIG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HIG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HII,WS:XNYS:HII,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HII,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HIMS,WS:XNYS:HIMS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HIMS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HL,WS:XNYS:HL,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HLI,WS:XNYS:HLI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HLI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HLT,WS:XNYS:HLT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HLT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HOG,WS:XNYS:HOG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HOG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HOMB,WS:XNYS:HOMB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HOMB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HPE,WS:XNYS:HPE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HPE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HRB,WS:XNYS:HRB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HRB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:HRL,WS:XNYS:HRL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HRL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HSY,WS:XNYS:HSY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HSY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HUBB,WS:XNYS:HUBB,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HUBB,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HUM,WS:XNYS:HUM,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,HUM,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:HXL,WS:XNYS:HXL,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,HXL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:IBM,WS:XNYS:IBM,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IBM,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ICE,WS:XNYS:ICE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ICE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:IDA,WS:XNYS:IDA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,IDA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:IEX,WS:XNYS:IEX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IEX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:IFF,WS:XNYS:IFF,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IFF,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:INGR,WS:XNYS:INGR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,INGR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:IP,WS:XNYS:IP,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IP,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:IQV,WS:XNYS:IQV,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IQV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:IT,WS:XNYS:IT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,IT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ITT,WS:XNYS:ITT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ITT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ITW,WS:XNYS:ITW,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ITW,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:JBL,WS:XNYS:JBL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,JBL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:JEF,WS:XNYS:JEF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,JEF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:JNJ,WS:XNYS:JNJ,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,JNJ,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:JPM,WS:XNYS:JPM,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,JPM,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:KBH,WS:XNYS:KBH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KBH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:KBR,WS:XNYS:KBR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KBR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:KD,WS:XNYS:KD,READY,VALIDATED_522_RECONCILIATION,500,500,0,1,0,0.0,2024-09-23,2026-09-21,USD,KD,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:KEX,WS:XNYS:KEX,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KEX,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:KEY,WS:XNYS:KEY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KEY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:KEYS,WS:XNYS:KEYS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KEYS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:KMB,WS:XNYS:KMB,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KMB,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:KMI,WS:XNYS:KMI,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KMI,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:KNF,WS:XNYS:KNF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KNF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:KNSL,WS:XNYS:KNSL,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KNSL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:KNX,WS:XNYS:KNX,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,KNX,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:KO,WS:XNYS:KO,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KO,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:KR,WS:XNYS:KR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:KVUE,WS:XNYS:KVUE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,KVUE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:L,WS:XNYS:L,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,L,YFINANCE_FREE_REFRESH_V0_45
