Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,Provider_Mapping_Status,Data_Source,Source_Run_Provenance,Downloaded_In_v0_45
WSSEC:WS:XNYS:ED,WS:XNYS:ED,XNYS,ED,ED,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EFX,WS:XNYS:EFX,XNYS,EFX,EFX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EHC,WS:XNYS:EHC,XNYS,EHC,EHC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:EIX,WS:XNYS:EIX,XNYS,EIX,EIX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EL,WS:XNYS:EL,XNYS,EL,EL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ELAN,WS:XNYS:ELAN,XNYS,ELAN,ELAN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ELF,WS:XNYS:ELF,XNYS,ELF,ELF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ELV,WS:XNYS:ELV,XNYS,ELV,ELV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EME,WS:XNYS:EME,XNYS,EME,EME,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EMR,WS:XNYS:EMR,XNYS,EMR,EMR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ENS,WS:XNYS:ENS,XNYS,ENS,ENS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:EOG,WS:XNYS:EOG,XNYS,EOG,EOG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EQH,WS:XNYS:EQH,XNYS,EQH,EQH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:EQT,WS:XNYS:EQT,XNYS,EQT,EQT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ES,WS:XNYS:ES,XNYS,ES,ES,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ESAB,WS:XNYS:ESAB,XNYS,ESAB,ESAB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ESNT,WS:XNYS:ESNT,XNYS,ESNT,ESNT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ETR,WS:XNYS:ETR,XNYS,ETR,ETR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EVR,WS:XNYS:EVR,XNYS,EVR,EVR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:EVRG,WS:XNYS:EVRG,XNYS,EVRG,EVRG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EW,WS:XNYS:EW,XNYS,EW,EW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EXC,WS:XNYS:EXC,XNYS,EXC,EXC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:EXP,WS:XNYS:EXP,XNYS,EXP,EXP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:F,WS:XNYS:F,XNYS,F,F,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FAF,WS:XNYS:FAF,XNYS,FAF,FAF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FBIN,WS:XNYS:FBIN,XNYS,FBIN,FBIN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FCN,WS:XNYS:FCN,XNYS,FCN,FCN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FCX,WS:XNYS:FCX,XNYS,FCX,FCX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FDS,WS:XNYS:FDS,XNYS,FDS,FDS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FDX,WS:XNYS:FDX,XNYS,FDX,FDX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FE,WS:XNYS:FE,XNYS,FE,FE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FERG,WS:XNYS:FERG,XNYS,FERG,FERG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FHI,WS:XNYS:FHI,XNYS,FHI,FHI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FHN,WS:XNYS:FHN,XNYS,FHN,FHN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FICO,WS:XNYS:FICO,XNYS,FICO,FICO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FIS,WS:XNYS:FIS,XNYS,FIS,FIS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FIX,WS:XNYS:FIX,XNYS,FIX,FIX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:FLG,WS:XNYS:FLG,XNYS,FLG,FLG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FLR,WS:XNYS:FLR,XNYS,FLR,FLR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FLS,WS:XNYS:FLS,XNYS,FLS,FLS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FN,WS:XNYS:FN,XNYS,FN,FN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FNB,WS:XNYS:FNB,XNYS,FNB,FNB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FND,WS:XNYS:FND,XNYS,FND,FND,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FNF,WS:XNYS:FNF,XNYS,FNF,FNF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FOUR,WS:XNYS:FOUR,XNYS,FOUR,FOUR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FTI,WS:XNYS:FTI,XNYS,FTI,FTI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:FTV,WS:XNYS:FTV,XNYS,FTV,FTV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:G,WS:XNYS:G,XNYS,G,G,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GAP,WS:XNYS:GAP,XNYS,GAP,GAP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GATX,WS:XNYS:GATX,XNYS,GATX,GATX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GBCI,WS:XNYS:GBCI,XNYS,GBCI,GBCI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GD,WS:XNYS:GD,XNYS,GD,GD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GEF,WS:XNYS:GEF,XNYS,GEF,GEF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GEV,WS:XNYS:GEV,XNYS,GEV,GEV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GGG,WS:XNYS:GGG,XNYS,GGG,GGG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GHC,WS:XNYS:GHC,XNYS,GHC,GHC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GL,WS:XNYS:GL,XNYS,GL,GL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GLW,WS:XNYS:GLW,XNYS,GLW,GLW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GM,WS:XNYS:GM,XNYS,GM,GM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GME,WS:XNYS:GME,XNYS,GME,GME,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GMED,WS:XNYS:GMED,XNYS,GMED,GMED,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GNRC,WS:XNYS:GNRC,XNYS,GNRC,GNRC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GPC,WS:XNYS:GPC,XNYS,GPC,GPC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GPK,WS:XNYS:GPK,XNYS,GPK,GPK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GPN,WS:XNYS:GPN,XNYS,GPN,GPN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GS,WS:XNYS:GS,XNYS,GS,GS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GWRE,WS:XNYS:GWRE,XNYS,GWRE,GWRE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:GWW,WS:XNYS:GWW,XNYS,GWW,GWW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:GXO,WS:XNYS:GXO,XNYS,GXO,GXO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:H,WS:XNYS:H,XNYS,H,H,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HAE,WS:XNYS:HAE,XNYS,HAE,HAE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HAL,WS:XNYS:HAL,XNYS,HAL,HAL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HCA,WS:XNYS:HCA,XNYS,HCA,HCA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HD,WS:XNYS:HD,XNYS,HD,HD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HGV,WS:XNYS:HGV,XNYS,HGV,HGV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HIG,WS:XNYS:HIG,XNYS,HIG,HIG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HII,WS:XNYS:HII,XNYS,HII,HII,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HIMS,WS:XNYS:HIMS,XNYS,HIMS,HIMS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HL,WS:XNYS:HL,XNYS,HL,HL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HLI,WS:XNYS:HLI,XNYS,HLI,HLI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HLT,WS:XNYS:HLT,XNYS,HLT,HLT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HOG,WS:XNYS:HOG,XNYS,HOG,HOG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HOMB,WS:XNYS:HOMB,XNYS,HOMB,HOMB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HPE,WS:XNYS:HPE,XNYS,HPE,HPE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HRB,WS:XNYS:HRB,XNYS,HRB,HRB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:HRL,WS:XNYS:HRL,XNYS,HRL,HRL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HSY,WS:XNYS:HSY,XNYS,HSY,HSY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HUBB,WS:XNYS:HUBB,XNYS,HUBB,HUBB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HUM,WS:XNYS:HUM,XNYS,HUM,HUM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:HXL,WS:XNYS:HXL,XNYS,HXL,HXL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:IBM,WS:XNYS:IBM,XNYS,IBM,IBM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ICE,WS:XNYS:ICE,XNYS,ICE,ICE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:IDA,WS:XNYS:IDA,XNYS,IDA,IDA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:IEX,WS:XNYS:IEX,XNYS,IEX,IEX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:IFF,WS:XNYS:IFF,XNYS,IFF,IFF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:INGR,WS:XNYS:INGR,XNYS,INGR,INGR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:IP,WS:XNYS:IP,XNYS,IP,IP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:IQV,WS:XNYS:IQV,XNYS,IQV,IQV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:IT,WS:XNYS:IT,XNYS,IT,IT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ITT,WS:XNYS:ITT,XNYS,ITT,ITT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ITW,WS:XNYS:ITW,XNYS,ITW,ITW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:JBL,WS:XNYS:JBL,XNYS,JBL,JBL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:JEF,WS:XNYS:JEF,XNYS,JEF,JEF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:JNJ,WS:XNYS:JNJ,XNYS,JNJ,JNJ,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:JPM,WS:XNYS:JPM,XNYS,JPM,JPM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:KBH,WS:XNYS:KBH,XNYS,KBH,KBH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:KBR,WS:XNYS:KBR,XNYS,KBR,KBR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:KD,WS:XNYS:KD,XNYS,KD,KD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:KEX,WS:XNYS:KEX,XNYS,KEX,KEX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:KEY,WS:XNYS:KEY,XNYS,KEY,KEY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:KEYS,WS:XNYS:KEYS,XNYS,KEYS,KEYS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:KMB,WS:XNYS:KMB,XNYS,KMB,KMB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:KMI,WS:XNYS:KMI,XNYS,KMI,KMI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:KNF,WS:XNYS:KNF,XNYS,KNF,KNF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:KNSL,WS:XNYS:KNSL,XNYS,KNSL,KNSL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:KNX,WS:XNYS:KNX,XNYS,KNX,KNX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:KO,WS:XNYS:KO,XNYS,KO,KO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:KR,WS:XNYS:KR,XNYS,KR,KR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:KVUE,WS:XNYS:KVUE,XNYS,KVUE,KVUE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:L,WS:XNYS:L,XNYS,L,L,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LAD,WS:XNYS:LAD,XNYS,LAD,LAD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:LDOS,WS:XNYS:LDOS,XNYS,LDOS,LDOS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LEA,WS:XNYS:LEA,XNYS,LEA,LEA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:LEN,WS:XNYS:LEN,XNYS,LEN,LEN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LHX,WS:XNYS:LHX,XNYS,LHX,LHX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LII,WS:XNYS:LII,XNYS,LII,LII,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LLY,WS:XNYS:LLY,XNYS,LLY,LLY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LMT,WS:XNYS:LMT,XNYS,LMT,LMT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LOW,WS:XNYS:LOW,XNYS,LOW,LOW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LPX,WS:XNYS:LPX,XNYS,LPX,LPX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:LUV,WS:XNYS:LUV,XNYS,LUV,LUV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LVS,WS:XNYS:LVS,XNYS,LVS,LVS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:LYV,WS:XNYS:LYV,XNYS,LYV,LYV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:M,WS:XNYS:M,XNYS,M,M,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:MA,WS:XNYS:MA,XNYS,MA,MA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MAS,WS:XNYS:MAS,XNYS,MAS,MAS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MCD,WS:XNYS:MCD,XNYS,MCD,MCD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MCK,WS:XNYS:MCK,XNYS,MCK,MCK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MCO,WS:XNYS:MCO,XNYS,MCO,MCO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MET,WS:XNYS:MET,XNYS,MET,MET,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MGM,WS:XNYS:MGM,XNYS,MGM,MGM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MKC,WS:XNYS:MKC,XNYS,MKC,MKC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MLI,WS:XNYS:MLI,XNYS,MLI,MLI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:MLM,WS:XNYS:MLM,XNYS,MLM,MLM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MMM,WS:XNYS:MMM,XNYS,MMM,MMM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MMS,WS:XNYS:MMS,XNYS,MMS,MMS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:MO,WS:XNYS:MO,XNYS,MO,MO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:MOGA,WS:XNYS:MOGA,XNYS,MOGA,MOG-A,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:MOH,WS:XNYS:MOH,XNYS,MOH,MOH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:MOS,WS:XNYS:MOS,XNYS,MOS,MOS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
