Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,raw_bar_count,valid_bar_count,invalid_bar_count,invalid_share,affected_dates,defect_reasons,stale_status,suspicious_return_count,suspicious_return_status,higher_priority_blocker_status,canonical_qa_status,canonical_qa_reason,filtered_policy_result,old_cache_state,old_reason,proposed_cache_state,proposed_reason,state_change_reason
455,WSSEC:WS:XNYS:AOS,WS:XNYS:AOS,XNYS,AOS,AOS,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
456,WSSEC:WS:XNYS:APD,WS:XNYS:APD,XNYS,APD,APD,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
457,WSSEC:WS:XNYS:APG,WS:XNYS:APG,XNYS,APG,APG,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
458,WSSEC:WS:XNYS:APH,WS:XNYS:APH,XNYS,APH,APH,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
459,WSSEC:WS:XNYS:AR,WS:XNYS:AR,XNYS,AR,AR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
460,WSSEC:WS:XNYS:ARES,WS:XNYS:ARES,XNYS,ARES,ARES,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
461,WSSEC:WS:XNYS:ARMK,WS:XNYS:ARMK,XNYS,ARMK,ARMK,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
462,WSSEC:WS:XNYS:ARW,WS:XNYS:ARW,XNYS,ARW,ARW,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
463,WSSEC:WS:XNYS:ASB,WS:XNYS:ASB,XNYS,ASB,ASB,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
464,WSSEC:WS:XNYS:ASH,WS:XNYS:ASH,XNYS,ASH,ASH,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
465,WSSEC:WS:XNYS:ATI,WS:XNYS:ATI,XNYS,ATI,ATI,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
466,WSSEC:WS:XNYS:ATO,WS:XNYS:ATO,XNYS,ATO,ATO,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
467,WSSEC:WS:XNYS:ATR,WS:XNYS:ATR,XNYS,ATR,ATR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
468,WSSEC:WS:XNYS:AVNT,WS:XNYS:AVNT,XNYS,AVNT,AVNT,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
469,WSSEC:WS:XNYS:AVTR,WS:XNYS:AVTR,XNYS,AVTR,AVTR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
470,WSSEC:WS:XNYS:AVY,WS:XNYS:AVY,XNYS,AVY,AVY,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
471,WSSEC:WS:XNYS:AWK,WS:XNYS:AWK,XNYS,AWK,AWK,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
472,WSSEC:WS:XNYS:AXP,WS:XNYS:AXP,XNYS,AXP,AXP,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
473,WSSEC:WS:XNYS:AXTA,WS:XNYS:AXTA,XNYS,AXTA,AXTA,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
474,WSSEC:WS:XNYS:AYI,WS:XNYS:AYI,XNYS,AYI,AYI,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
475,WSSEC:WS:XNYS:AZO,WS:XNYS:AZO,XNYS,AZO,AZO,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
476,WSSEC:WS:XNYS:BA,WS:XNYS:BA,XNYS,BA,BA,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
477,WSSEC:WS:XNYS:BAC,WS:XNYS:BAC,XNYS,BAC,BAC,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
478,WSSEC:WS:XNYS:BAH,WS:XNYS:BAH,XNYS,BAH,BAH,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
479,WSSEC:WS:XNYS:BALL,WS:XNYS:BALL,XNYS,BALL,BALL,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
480,WSSEC:WS:XNYS:BAX,WS:XNYS:BAX,XNYS,BAX,BAX,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
481,WSSEC:WS:XNYS:BBWI,WS:XNYS:BBWI,XNYS,BBWI,BBWI,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
482,WSSEC:WS:XNYS:BBY,WS:XNYS:BBY,XNYS,BBY,BBY,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
483,WSSEC:WS:XNYS:BC,WS:XNYS:BC,XNYS,BC,BC,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
484,WSSEC:WS:XNYS:BCO,WS:XNYS:BCO,XNYS,BCO,BCO,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
485,WSSEC:WS:XNYS:BDC,WS:XNYS:BDC,XNYS,BDC,BDC,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
486,WSSEC:WS:XNYS:BDX,WS:XNYS:BDX,XNYS,BDX,BDX,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
487,WSSEC:WS:XNYS:BEN,WS:XNYS:BEN,XNYS,BEN,BEN,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
488,WSSEC:WS:XNYS:BILL,WS:XNYS:BILL,XNYS,BILL,BILL,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
489,WSSEC:WS:XNYS:BIO,WS:XNYS:BIO,XNYS,BIO,BIO,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
490,WSSEC:WS:XNYS:BJ,WS:XNYS:BJ,XNYS,BJ,BJ,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
491,WSSEC:WS:XNYS:BKH,WS:XNYS:BKH,XNYS,BKH,BKH,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
492,WSSEC:WS:XNYS:BKR,WS:XNYS:BKR,XNYS,BKR,BKR,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
493,WSSEC:WS:XNYS:BLDR,WS:XNYS:BLDR,XNYS,BLDR,BLDR,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
494,WSSEC:WS:XNYS:BMY,WS:XNYS:BMY,XNYS,BMY,BMY,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
495,WSSEC:WS:XNYS:BNY,WS:XNYS:BNY,XNYS,BNY,BNY,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
496,WSSEC:WS:XNYS:BR,WS:XNYS:BR,XNYS,BR,BR,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
497,WSSEC:WS:XNYS:BRO,WS:XNYS:BRO,XNYS,BRO,BRO,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
498,WSSEC:WS:XNYS:BROS,WS:XNYS:BROS,XNYS,BROS,BROS,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
499,WSSEC:WS:XNYS:BSX,WS:XNYS:BSX,XNYS,BSX,BSX,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
500,WSSEC:WS:XNYS:BURL,WS:XNYS:BURL,XNYS,BURL,BURL,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
501,WSSEC:WS:XNYS:BWA,WS:XNYS:BWA,XNYS,BWA,BWA,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
502,WSSEC:WS:XNYS:BWXT,WS:XNYS:BWXT,XNYS,BWXT,BWXT,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
503,WSSEC:WS:XNYS:BYD,WS:XNYS:BYD,XNYS,BYD,BYD,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
504,WSSEC:WS:XNYS:C,WS:XNYS:C,XNYS,C,C,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
505,WSSEC:WS:XNYS:CACI,WS:XNYS:CACI,XNYS,CACI,CACI,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
506,WSSEC:WS:XNYS:CAH,WS:XNYS:CAH,XNYS,CAH,CAH,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
507,WSSEC:WS:XNYS:CARR,WS:XNYS:CARR,XNYS,CARR,CARR,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
508,WSSEC:WS:XNYS:CAT,WS:XNYS:CAT,XNYS,CAT,CAT,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
509,WSSEC:WS:XNYS:CAVA,WS:XNYS:CAVA,XNYS,CAVA,CAVA,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
510,WSSEC:WS:XNYS:CBT,WS:XNYS:CBT,XNYS,CBT,CBT,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
511,WSSEC:WS:XNYS:CCK,WS:XNYS:CCK,XNYS,CCK,CCK,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
512,WSSEC:WS:XNYS:CDE,WS:XNYS:CDE,XNYS,CDE,CDE,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
513,WSSEC:WS:XNYS:CF,WS:XNYS:CF,XNYS,CF,CF,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
514,WSSEC:WS:XNYS:CFG,WS:XNYS:CFG,XNYS,CFG,CFG,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
515,WSSEC:WS:XNYS:CFR,WS:XNYS:CFR,XNYS,CFR,CFR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
516,WSSEC:WS:XNYS:CHD,WS:XNYS:CHD,XNYS,CHD,CHD,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
517,WSSEC:WS:XNYS:CHE,WS:XNYS:CHE,XNYS,CHE,CHE,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
518,WSSEC:WS:XNYS:CHH,WS:XNYS:CHH,XNYS,CHH,CHH,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
519,WSSEC:WS:XNYS:CHWY,WS:XNYS:CHWY,XNYS,CHWY,CHWY,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
520,WSSEC:WS:XNYS:CL,WS:XNYS:CL,XNYS,CL,CL,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
521,WSSEC:WS:XNYS:CLF,WS:XNYS:CLF,XNYS,CLF,CLF,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
522,WSSEC:WS:XNYS:CLH,WS:XNYS:CLH,XNYS,CLH,CLH,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
523,WSSEC:WS:XNYS:CLX,WS:XNYS:CLX,XNYS,CLX,CLX,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
524,WSSEC:WS:XNYS:CMC,WS:XNYS:CMC,XNYS,CMC,CMC,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
525,WSSEC:WS:XNYS:CMG,WS:XNYS:CMG,XNYS,CMG,CMG,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
526,WSSEC:WS:XNYS:CMI,WS:XNYS:CMI,XNYS,CMI,CMI,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
527,WSSEC:WS:XNYS:CMS,WS:XNYS:CMS,XNYS,CMS,CMS,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
528,WSSEC:WS:XNYS:CNC,WS:XNYS:CNC,XNYS,CNC,CNC,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
529,WSSEC:WS:XNYS:CNH,WS:XNYS:CNH,XNYS,CNH,CNH,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
530,WSSEC:WS:XNYS:CNM,WS:XNYS:CNM,XNYS,CNM,CNM,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
531,WSSEC:WS:XNYS:CNO,WS:XNYS:CNO,XNYS,CNO,CNO,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
532,WSSEC:WS:XNYS:CNP,WS:XNYS:CNP,XNYS,CNP,CNP,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
533,WSSEC:WS:XNYS:CNX,WS:XNYS:CNX,XNYS,CNX,CNX,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
534,WSSEC:WS:XNYS:COF,WS:XNYS:COF,XNYS,COF,COF,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
535,WSSEC:WS:XNYS:COP,WS:XNYS:COP,XNYS,COP,COP,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
536,WSSEC:WS:XNYS:COR,WS:XNYS:COR,XNYS,COR,COR,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
537,WSSEC:WS:XNYS:CPRI,WS:XNYS:CPRI,XNYS,CPRI,CPRI,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
538,WSSEC:WS:XNYS:CR,WS:XNYS:CR,XNYS,CR,CR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
539,WSSEC:WS:XNYS:CRBG,WS:XNYS:CRBG,XNYS,CRBG,CRBG,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
540,WSSEC:WS:XNYS:CRL,WS:XNYS:CRL,XNYS,CRL,CRL,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
541,WSSEC:WS:XNYS:CRM,WS:XNYS:CRM,XNYS,CRM,CRM,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
542,WSSEC:WS:XNYS:CRS,WS:XNYS:CRS,XNYS,CRS,CRS,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
543,WSSEC:WS:XNYS:CSL,WS:XNYS:CSL,XNYS,CSL,CSL,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
544,WSSEC:WS:XNYS:CTVA,WS:XNYS:CTVA,XNYS,CTVA,CTVA,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
545,WSSEC:WS:XNYS:CVNA,WS:XNYS:CVNA,XNYS,CVNA,CVNA,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
546,WSSEC:WS:XNYS:CVS,WS:XNYS:CVS,XNYS,CVS,CVS,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
547,WSSEC:WS:XNYS:CVX,WS:XNYS:CVX,XNYS,CVX,CVX,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
548,WSSEC:WS:XNYS:CW,WS:XNYS:CW,XNYS,CW,CW,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
549,WSSEC:WS:XNYS:CXT,WS:XNYS:CXT,XNYS,CXT,CXT,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
550,WSSEC:WS:XNYS:D,WS:XNYS:D,XNYS,D,D,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
551,WSSEC:WS:XNYS:DAL,WS:XNYS:DAL,XNYS,DAL,DAL,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
552,WSSEC:WS:XNYS:DAR,WS:XNYS:DAR,XNYS,DAR,DAR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
553,WSSEC:WS:XNYS:DCI,WS:XNYS:DCI,XNYS,DCI,DCI,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
554,WSSEC:WS:XNYS:DE,WS:XNYS:DE,XNYS,DE,DE,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
555,WSSEC:WS:XNYS:DG,WS:XNYS:DG,XNYS,DG,DG,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
556,WSSEC:WS:XNYS:DHI,WS:XNYS:DHI,XNYS,DHI,DHI,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
557,WSSEC:WS:XNYS:DHR,WS:XNYS:DHR,XNYS,DHR,DHR,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
558,WSSEC:WS:XNYS:DINO,WS:XNYS:DINO,XNYS,DINO,DINO,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
559,WSSEC:WS:XNYS:DIS,WS:XNYS:DIS,XNYS,DIS,DIS,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
560,WSSEC:WS:XNYS:DKS,WS:XNYS:DKS,XNYS,DKS,DKS,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
561,WSSEC:WS:XNYS:DLB,WS:XNYS:DLB,XNYS,DLB,DLB,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
562,WSSEC:WS:XNYS:DOCN,WS:XNYS:DOCN,XNYS,DOCN,DOCN,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
563,WSSEC:WS:XNYS:DOCS,WS:XNYS:DOCS,XNYS,DOCS,DOCS,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
564,WSSEC:WS:XNYS:DOV,WS:XNYS:DOV,XNYS,DOV,DOV,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
565,WSSEC:WS:XNYS:DPZ,WS:XNYS:DPZ,XNYS,DPZ,DPZ,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
566,WSSEC:WS:XNYS:DRI,WS:XNYS:DRI,XNYS,DRI,DRI,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
567,WSSEC:WS:XNYS:DT,WS:XNYS:DT,XNYS,DT,DT,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
568,WSSEC:WS:XNYS:DTM,WS:XNYS:DTM,XNYS,DTM,DTM,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
569,WSSEC:WS:XNYS:DUK,WS:XNYS:DUK,XNYS,DUK,DUK,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
570,WSSEC:WS:XNYS:DVA,WS:XNYS:DVA,XNYS,DVA,DVA,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
571,WSSEC:WS:XNYS:DVN,WS:XNYS:DVN,XNYS,DVN,DVN,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
572,WSSEC:WS:XNYS:DY,WS:XNYS:DY,XNYS,DY,DY,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
573,WSSEC:WS:XNYS:ECL,WS:XNYS:ECL,XNYS,ECL,ECL,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
574,WSSEC:WS:XNYS:ED,WS:XNYS:ED,XNYS,ED,ED,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
575,WSSEC:WS:XNYS:EFX,WS:XNYS:EFX,XNYS,EFX,EFX,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
576,WSSEC:WS:XNYS:EHC,WS:XNYS:EHC,XNYS,EHC,EHC,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
577,WSSEC:WS:XNYS:EIX,WS:XNYS:EIX,XNYS,EIX,EIX,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
578,WSSEC:WS:XNYS:EL,WS:XNYS:EL,XNYS,EL,EL,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
579,WSSEC:WS:XNYS:ELAN,WS:XNYS:ELAN,XNYS,ELAN,ELAN,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
580,WSSEC:WS:XNYS:ELF,WS:XNYS:ELF,XNYS,ELF,ELF,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
581,WSSEC:WS:XNYS:ELV,WS:XNYS:ELV,XNYS,ELV,ELV,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
582,WSSEC:WS:XNYS:EME,WS:XNYS:EME,XNYS,EME,EME,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
583,WSSEC:WS:XNYS:EMR,WS:XNYS:EMR,XNYS,EMR,EMR,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
584,WSSEC:WS:XNYS:ENS,WS:XNYS:ENS,XNYS,ENS,ENS,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
585,WSSEC:WS:XNYS:EOG,WS:XNYS:EOG,XNYS,EOG,EOG,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
