Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,Evidence_Cohort,Market_AsOf_Date,Last_Completed_Session,Fetch_Timestamp,Market_Status,Price_Cache_Status,History_Row_Count,Valid_Completed_Bars,QA_Status,Blocking_Reason,Data_Source,Source_Run_Provenance
WSSEC:WS:XNYS:SSD,WS:XNYS:SSD,XNYS,SSD,SSD,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:ST,WS:XNYS:ST,XNYS,ST,ST,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:STT,WS:XNYS:STT,XNYS,STT,STT,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:STZ,WS:XNYS:STZ,XNYS,STZ,STZ,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:SWK,WS:XNYS:SWK,XNYS,SWK,SWK,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:SWX,WS:XNYS:SWX,XNYS,SWX,SWX,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:SYF,WS:XNYS:SYF,XNYS,SYF,SYF,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:SYK,WS:XNYS:SYK,XNYS,SYK,SYK,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:SYY,WS:XNYS:SYY,XNYS,SYY,SYY,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,T,T,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,TAP,TAP,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,TDG,TDG,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,TDY,TDY,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,TEX,TEX,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,TFC,TFC,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,TGT,TGT,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,THC,THC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,THG,THG,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,THO,THO,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TJX,WS:XNYS:TJX,XNYS,TJX,TJX,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TKO,WS:XNYS:TKO,XNYS,TKO,TKO,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TKR,WS:XNYS:TKR,XNYS,TKR,TKR,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TMO,WS:XNYS:TMO,XNYS,TMO,TMO,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TNL,WS:XNYS:TNL,XNYS,TNL,TNL,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TOL,WS:XNYS:TOL,XNYS,TOL,TOL,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TOST,WS:XNYS:TOST,XNYS,TOST,TOST,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TPL,WS:XNYS:TPL,XNYS,TPL,TPL,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TPR,WS:XNYS:TPR,XNYS,TPR,TPR,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TREX,WS:XNYS:TREX,XNYS,TREX,TREX,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TRGP,WS:XNYS:TRGP,XNYS,TRGP,TRGP,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TRU,WS:XNYS:TRU,XNYS,TRU,TRU,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TRV,WS:XNYS:TRV,XNYS,TRV,TRV,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TSN,WS:XNYS:TSN,XNYS,TSN,TSN,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TTC,WS:XNYS:TTC,XNYS,TTC,TTC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TWLO,WS:XNYS:TWLO,XNYS,TWLO,TWLO,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TXNM,WS:XNYS:TXNM,XNYS,TXNM,TXNM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:TXT,WS:XNYS:TXT,XNYS,TXT,TXT,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:TYL,WS:XNYS:TYL,XNYS,TYL,TYL,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:UBER,WS:XNYS:UBER,XNYS,UBER,UBER,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:UGI,WS:XNYS:UGI,XNYS,UGI,UGI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:UHS,WS:XNYS:UHS,XNYS,UHS,UHS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:ULS,WS:XNYS:ULS,XNYS,ULS,ULS,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:UNH,WS:XNYS:UNH,XNYS,UNH,UNH,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:UNM,WS:XNYS:UNM,XNYS,UNM,UNM,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:UNP,WS:XNYS:UNP,XNYS,UNP,UNP,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:UPS,WS:XNYS:UPS,XNYS,UPS,UPS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:URI,WS:XNYS:URI,XNYS,URI,URI,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:USB,WS:XNYS:USB,XNYS,USB,USB,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:USFD,WS:XNYS:USFD,XNYS,USFD,USFD,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:V,WS:XNYS:V,XNYS,V,V,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:VAL,WS:XNYS:VAL,XNYS,VAL,VAL,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:VEEV,WS:XNYS:VEEV,XNYS,VEEV,VEEV,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:VFC,WS:XNYS:VFC,XNYS,VFC,VFC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:VLO,WS:XNYS:VLO,XNYS,VLO,VLO,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:VLTO,WS:XNYS:VLTO,XNYS,VLTO,VLTO,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:VMC,WS:XNYS:VMC,XNYS,VMC,VMC,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:VMI,WS:XNYS:VMI,XNYS,VMI,VMI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:VNT,WS:XNYS:VNT,XNYS,VNT,VNT,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:VOYA,WS:XNYS:VOYA,XNYS,VOYA,VOYA,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:VRT,WS:XNYS:VRT,XNYS,VRT,VRT,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:VST,WS:XNYS:VST,XNYS,VST,VST,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:VVV,WS:XNYS:VVV,XNYS,VVV,VVV,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WAB,WS:XNYS:WAB,XNYS,WAB,WAB,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WAL,WS:XNYS:WAL,XNYS,WAL,WAL,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WAT,WS:XNYS:WAT,XNYS,WAT,WAT,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WCC,WS:XNYS:WCC,XNYS,WCC,WCC,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WEC,WS:XNYS:WEC,XNYS,WEC,WEC,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WEX,WS:XNYS:WEX,XNYS,WEX,WEX,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WFC,WS:XNYS:WFC,XNYS,WFC,WFC,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WH,WS:XNYS:WH,XNYS,WH,WH,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WHR,WS:XNYS:WHR,XNYS,WHR,WHR,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WLK,WS:XNYS:WLK,XNYS,WLK,WLK,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WM,WS:XNYS:WM,XNYS,WM,WM,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WMB,WS:XNYS:WMB,XNYS,WMB,WMB,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WMS,WS:XNYS:WMS,XNYS,WMS,WMS,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WRB,WS:XNYS:WRB,XNYS,WRB,WRB,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WSM,WS:XNYS:WSM,XNYS,WSM,WSM,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WSO,WS:XNYS:WSO,XNYS,WSO,WSO,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WST,WS:XNYS:WST,XNYS,WST,WST,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:WTRG,WS:XNYS:WTRG,XNYS,WTRG,WTRG,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:WTS,WS:XNYS:WTS,XNYS,WTS,WTS,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:XPO,WS:XNYS:XPO,XNYS,XPO,XPO,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:XYL,WS:XNYS:XYL,XNYS,XYL,XYL,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:XYZ,WS:XNYS:XYZ,XNYS,XYZ,XYZ,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:YETI,WS:XNYS:YETI,XNYS,YETI,YETI,US2,2026-09-22,2026-09-21,2026-09-23T18:56:29Z,CURRENT,READY,500,500,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XNYS:YUM,WS:XNYS:YUM,XNYS,YUM,YUM,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:ZBH,WS:XNYS:ZBH,XNYS,ZBH,ZBH,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XNYS:ZTS,WS:XNYS:ZTS,XNYS,ZTS,ZTS,US1,2026-09-24,2026-09-24,2026-09-25T13:00:29+00:00,CURRENT,READY,508,508,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000001,WS:XSHE:000001,XSHE,000001,000001.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000002,WS:XSHE:000002,XSHE,000002,000002.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000063,WS:XSHE:000063,XSHE,000063,000063.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000100,WS:XSHE:000100,XSHE,000100,000100.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000157,WS:XSHE:000157,XSHE,000157,000157.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000166,WS:XSHE:000166,XSHE,000166,000166.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000301,WS:XSHE:000301,XSHE,000301,000301.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000333,WS:XSHE:000333,XSHE,000333,000333.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000338,WS:XSHE:000338,XSHE,000338,000338.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000408,WS:XSHE:000408,XSHE,000408,000408.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000425,WS:XSHE:000425,XSHE,000425,000425.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000538,WS:XSHE:000538,XSHE,000538,000538.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000568,WS:XSHE:000568,XSHE,000568,000568.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000596,WS:XSHE:000596,XSHE,000596,000596.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000617,WS:XSHE:000617,XSHE,000617,000617.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000625,WS:XSHE:000625,XSHE,000625,000625.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000630,WS:XSHE:000630,XSHE,000630,000630.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000651,WS:XSHE:000651,XSHE,000651,000651.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000657,WS:XSHE:000657,XSHE,000657,000657.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000708,WS:XSHE:000708,XSHE,000708,000708.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000725,WS:XSHE:000725,XSHE,000725,000725.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XSHE:000768,WS:XSHE:000768,XSHE,000768,000768.SZ,BASE_1633,2026-09-24,2026-09-24,2026-09-25T13:00:39+00:00,CURRENT,READY,491,491,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
