WS_ID,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Instrument_Gate_State,Mapping_Baseline_State,History_Evidence_State,Liquidity_Evidence_State,Scalable_Tradeability_Status,Refresh_Required,Refresh_Priority,Refresh_Action,Refresh_Prerequisite,Planned_Provider,Provider_Symbol_Current,Network_Required_In_Execution_Stage,Expected_Output,Reason
WS:XHKG:3750,HK_HSI,XHKG,3750,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3750,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:386,HK_HSI,XHKG,386,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,386,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:388,HK_HSI,XHKG,388,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,388,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:3968,HK_HSI,XHKG,3968,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3968,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:3988,HK_HSI,XHKG,3988,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3988,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:3993,HK_HSI,XHKG,3993,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,3993,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:5,HK_HSI,XHKG,5,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,5,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:6,HK_HSI,XHKG,6,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,6,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:6160,HK_HSI,XHKG,6160,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,6160,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:6181,HK_HSI,XHKG,6181,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,6181,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:66,HK_HSI,XHKG,66,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,66,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:6618,HK_HSI,XHKG,6618,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,6618,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:669,HK_HSI,XHKG,669,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,669,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:6690,HK_HSI,XHKG,6690,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,6690,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:6862,HK_HSI,XHKG,6862,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,6862,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:688,HK_HSI,XHKG,688,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,688,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:700,HK_HSI,XHKG,700,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,700,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:728,HK_HSI,XHKG,728,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,728,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:762,HK_HSI,XHKG,762,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,762,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:823,HK_HSI,XHKG,823,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,823,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:836,HK_HSI,XHKG,836,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,836,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:857,HK_HSI,XHKG,857,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,857,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:868,HK_HSI,XHKG,868,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,868,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:883,HK_HSI,XHKG,883,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,883,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:939,HK_HSI,XHKG,939,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,939,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:941,HK_HSI,XHKG,941,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,941,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:960,HK_HSI,XHKG,960,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,960,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9618,HK_HSI,XHKG,9618,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9618,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9633,HK_HSI,XHKG,9633,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9633,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:968,HK_HSI,XHKG,968,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,968,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:981,HK_HSI,XHKG,981,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,981,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9888,HK_HSI,XHKG,9888,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9888,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9901,HK_HSI,XHKG,9901,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9901,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:992,HK_HSI,XHKG,992,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,992,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9961,HK_HSI,XHKG,9961,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9961,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9988,HK_HSI,XHKG,9988,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9988,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9992,HK_HSI,XHKG,9992,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9992,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XHKG:9999,HK_HSI,XHKG,9999,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,9999,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLIS:BCP.LS,EU_STOXX600,XLIS,BCP.LS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BCP.LS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLIS:EDP.LS,EU_STOXX600,XLIS,EDP.LS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EDP.LS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLIS:EDPR.LS,EU_STOXX600,XLIS,EDPR.LS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EDPR.LS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLIS:GALP.LS,EU_STOXX600,XLIS,GALP.LS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GALP.LS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLIS:JMT.LS,EU_STOXX600,XLIS,JMT.LS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,JMT.LS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:AAF.L,EU_STOXX600,XLON,AAF.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AAF.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:AAL.L,EU_STOXX600,XLON,AAL.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AAL.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:ABDN.L,EU_STOXX600,XLON,ABDN.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ABDN.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:ABF.L,EU_STOXX600,XLON,ABF.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ABF.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:ADML.L,EU_STOXX600,XLON,ADML.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ADML.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:ANTO.L,EU_STOXX600,XLON,ANTO.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ANTO.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:AUTOA.L,EU_STOXX600,XLON,AUTOA.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AUTOA.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:AV.L,EU_STOXX600,XLON,AV.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AV.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:AZN.L,EU_STOXX600,XLON,AZN.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,AZN.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BAB.L,EU_STOXX600,XLON,BAB.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BAB.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BAES.L,EU_STOXX600,XLON,BAES.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BAES.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BALF.L,EU_STOXX600,XLON,BALF.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BALF.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BARC.L,EU_STOXX600,XLON,BARC.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BARC.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BATS.L,EU_STOXX600,XLON,BATS.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BATS.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BBOXT.L,EU_STOXX600,XLON,BBOXT.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BBOXT.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BEZG.L,EU_STOXX600,XLON,BEZG.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BEZG.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BGEO.L,EU_STOXX600,XLON,BGEO.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BGEO.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BKGH.L,EU_STOXX600,XLON,BKGH.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BKGH.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BLND.L,EU_STOXX600,XLON,BLND.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BLND.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BNZL.L,EU_STOXX600,XLON,BNZL.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BNZL.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BP.L,EU_STOXX600,XLON,BP.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BP.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BPTB.L,EU_STOXX600,XLON,BPTB.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BPTB.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XLON:BRBY.L,EU_STOXX600,XLON,BRBY.L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,BRBY.L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
