Segment_ID,Source_ID,Link_Label,Candidate_URL,Machine_Readable_Extension,PDF_Extension,Fetched_In_v0_29,Candidate_Only_Not_Authority
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Camb Muestra_IPC_Sep15_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Constituent´s Review IMeBz, IMeBz México and IMeBz Brasil - Official weightings August 2015.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Constituent´s Review BMV Brasil 15 - Official weightings August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Rebalance BMV-Rentable - Official number of shares August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Constituent´s Review BMV Brasil 15 - Official number of shares August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Constituent´s Review IMeBz, IMeBz México and IMeBz Brasil - Official number of shares August 2015.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Previo_Rebalanceo_BursaOptimo_Agosto15_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AvisoCambiodeMuestraBMV-Brasil15_Agosto2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AccionesNvaMuest_IPC_Sep2014_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Previo_NvaMuest_IPC_Sep2014_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/PondOf_Cambio de Muestra_BursaOptimo_Abril15_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Acciones_Rebalanceo_BursaOptimo_Mzo15_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Previo_Rebalanceo_BursaOptimo_Mzo15_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/PondOf_Cambio de Muestra_Fibras_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Acciones_Cambio de Muestra_Fibras_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AvisoNvaMestraBMVFibras_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/PondOf_Cambio de Muestra_Fibras_Abril2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Acciones_Cambio de Muestra_Fibras_Abril2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AvisoNvasMestrasBMVFibras_Mzo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/PondOf_Cambio de Muestra_China_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Acciones_Cambio de Muestra_China_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AvisoNvaMestraChina_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AccionesCambMuestBra15Feb2015ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/PrevioCambMuestBB15Feb2015ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/Acciones_Cambio de Muestra_FamComp_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AvisoCambiodeMuestraFamComp_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/PondOf_Cambio de Muestra_FamComp_Mayo2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AccPondNVAMUESTRA_IPCSustentable_FEB2015_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AvisoNuevaMuestraSustentableEne2015_Final_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/PondOffCambMuestBra15IMeBzFeb2015ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INCM/AccionesCambMuestIMeBzFeb2015ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/SPBMV IPC CompMx ESG Tilted March 2026 Rebalance Announcement (English).pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/SP BMV IPC Rebalance Announcement (English) - Final.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/SP BMV IPC March 2025 Rebalance Announcement (English) - Preliminary.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/SP BMV IPC September 2024 Rebalance Announcement Preliminary.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Re weighting IPC - June 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Re weighting  INMEX - June 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares Re weighting IPC - June 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares Re weighting  INMEX - June 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Previo Rebalanceo INMEX  - Junio 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC - June 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Re Weighting HABITA - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Reweighting  IMC 30 - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Shares Re Weighting HABITA - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Shares Reweighting  IMC 30 - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Re Weighting HABITA - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Reweighting  IMC 30 - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Re-weighting - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings  Re-weighting INMEX - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Shares Rebalance INMEX - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Shares  Rebalance IPC - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance INMEX - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC - March 2017.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings BURSA OPTIMO Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings AS, SN Rebalance - December 2016.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings HABITA Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings IMC30 Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings INMEX Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings IPC Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares BURSA OPTIMO Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares AS, SN Rebalance- December 2016.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares HABITA Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares IMC30 Rebalance- December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares INMEX Rebalance - December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares IPC Rebalance- December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance BURSA OPTIMO December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance AS,SN December 2016.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance HABITA December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IMC30 December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC  December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance INMEX December 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings  Rebalance IPC Sustentable November 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares Rebalance IPC Sustentable November 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC Sustentable November 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings and shares  - Rebalance AS and SN Sept 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Weightings Rebalance IPC Sust Aug 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Weightings Rebalance Bursa Optimo Aug 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Weightings Rebalance Rentable Aug 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance Bursa Optimo Aug 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance IPC Sust Aug 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance Rentable Aug 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance Bursa Optimo June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance BMV Rentable August 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC Sustentable August 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance HABITA June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance HABITA June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance  AS and SN June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance BMV Dividendos June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance IM June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance IMC30 June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance IPC and IRT June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance  AS and SN June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance IMC30 June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance IPC and IRT June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance IM June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance  AS and SN June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IM June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IMC30 June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC and IRT June 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Weightings Constituents Review  IPC Sustentable May 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Shares Rebalance  IPC Sustentable May 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance BMV-Rentable - Official weightings April 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance BMV-Rentable Official Shares April 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance BMV-Rentable April 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance IMC30 March 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance IPC and IRT March 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Weightings Rebalance IM, DI and DD March 2016.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares Rebalance IM, DI and DD March 2016.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares Rebalance IMC30 March 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Official Number of Shares Rebalance IPC and IRT March 2016.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IM, DI and DD March 2016 - .pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC and IRT March 2016 - .pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance Bursa Optimo - Official Weightings December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance AS and AN - Official Weightings December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IMC30 and BMV Dividendos - Official Weightings December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IPC- Official Weightings December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IM,DI, DD and IDIPC- Official Weightings December 2015.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance AS and AN - Official Number of Shares December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IMC30  and BMV Div - Official Number of Shares December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance Bursa Óptimo - Official Number of Shares December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IPC - Official Number of Shares December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IM, DI, DD and IDIPC - Official Number of Shares December 2015.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance BursaOptimo December 2015 .pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IPC December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance AS y AN December 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,"https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview Rebalance IM, DI and DD December 2015.pdf",False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IPC Sustentable - Official weightings November 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IPC Sustentable - Official number of shares November 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/AS's and AN's Rebalance - Official Weightings September 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/AS's and AN's Rebalance - Official Number of Shares September 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Preview_RebalanceAS y AN_September2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance BMV-Rentable - Official weightings August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance Bursa Optimo - Official weightings August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IPC Sustentable - Official weightings August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance IPC Sustentable - Official number of shares August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Rebalance Bursa Optimo - Official number of shares August 2015.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Previo_Rebalanceo_BMVRentable_Agosto15_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/PondOf_Rebalanceo_IPC_Dic2014_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Acciones_Rebalanceo_IPC_Dic2014_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Previo_Rebalanceo_IPC_Dic2014_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/PondOfRebalanceoIPCJune2014_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/AccionesOfRebalanceoIPCJune2014_ENG.pdf,False,True,False,True
MX_IPC,BMV_SPECIAL_INFORMATION,Download,https://www.bmv.com.mx/docs-pub/INDICES/CTEN_INREB/Previo_Rebalanceo_IPC_June2014_ENG.pdf,False,True,False,True
