WS_ID,Yahoo_Symbol,Cache_Status,Cache_Reason,Unique_Daily_Bars,Valid_Completed_Bars,First_Valid_Bar,Last_Completed_Bar,Repaired_Rows,Suspicious_Returns,Zero_Volume_Share,History_Current_State,Global_EOD_Safe_Cutoff,Fetch_Timestamp_UTC
WS:XLON:RTO.L,RTO.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SBRY.L,SBRY.L,READY,ISOLATED_INVALID_BAR_EXCLUDED,508,507,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SDLF.L,SDLF.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SDR.L,SDR.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SGE.L,SGE.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SGRO.L,SGRO.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SHCS.L,SHCS.L,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XLON:SJP.L,SJP.L,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XLON:SMIN.L,SMIN.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SN.L,SN.L,READY,,507,507,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SPX.L,SPX.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SRP.L,SRP.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SSE.L,SSE.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:STAN.L,STAN.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:SVT.L,SVT.L,READY,ISOLATED_INVALID_BAR_EXCLUDED,508,507,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:TBCG.L,TBCG.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:TCAPI.L,TCAPI.L,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XLON:TSCO.L,TSCO.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:TW.L,TW.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:ULVR.L,ULVR.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:UTG.L,UTG.L,READY,ISOLATED_INVALID_BAR_EXCLUDED,508,507,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:UU.L,UU.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:VOD.L,VOD.L,READY,,507,507,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:WEIR.L,WEIR.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:WISEA.L,WISE.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:WPP.L,WPP.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:WTB.L,WTB.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XLON:ZEG.L,ZEG.L,READY,,508,508,2024-08-28,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:ACS.MC,ACS.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:ACX.MC,ACX.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:AENA.MC,AENA.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:AMA.MC,AMA.MC,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMAD:ANA.MC,ANA.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:BBVA.MC,BBVA.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:BKT.MC,BKT.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:CABK.MC,CABK.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:CLNX.MC,CLNX.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:ELE.MC,ELE.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:10+00:00
WS:XMAD:ENAG.MC,ENAG.MC,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMAD:FER.MC,FER.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:GRLS.MC,GRLS.MC,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMAD:IBE.MC,IBE.MC,READY,,509,509,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:IDR.MC,IDR.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:ITX.MC,ITX.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:MAP.MC,MAP.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:MRL.MC,MRL.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:NTGY.MC,NTGY.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:PUIGB.MC,PUIGB.MC,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMAD:REDE.MC,REDE.MC,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMAD:REP.MC,REP.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:SABE.MC,SABE.MC,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMAD:SAN.MC,SAN.MC,READY,,509,509,2024-09-02,2026-08-31,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:SCYR.MC,SCYR.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:TEF.MC,TEF.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:UNI.MC,UNI.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMAD:VIS.MC,VIS.MC,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:A2.MI,A2.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:AZMT.MI,AZMT.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:BAMI.MI,BAMI.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:BCU.MI,BCU.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:BGN.MI,BGN.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:BMED.MI,BMED.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:BMPS.MI,BMPS.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:BZU.MI,BZU.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:CPRI.MI,CPRI.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:CRDI.MI,CRDI.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:DLG.MI,DLG.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:EMII.MI,EMII.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:ENEI.MI,ENEI.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:ENI.MI,ENI.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:FBK.MI,FBK.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:GASI.MI,GASI.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:HRA.MI,HRA.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:IG.MI,IG.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:ISP.MI,ISP.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:ITPG.MI,ITPG.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:IVG.MI,IVG.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:LDOF.MI,LDOF.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:LTMC.MI,LTMC.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:MONC.MI,MONC.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:NEXII.MI,NEXII.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:PIRC.MI,PIRC.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:PRY.MI,PRY.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:PST.MI,PST.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:RACE.MI,RACE.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:RECI.MI,RECI.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:REY.MI,REY.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:SPMI.MI,SPMI.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:SRG.MI,SRG.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:STLAM.MI,STLAM.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:STMMI.MI,STMMI.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:TENR.MI,TENR.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:TLIT.MI,TLIT.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XMIL:TPRO.MI,TPRO.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:TRN.MI,TRN.MI,READY,ISOLATED_INVALID_BAR_EXCLUDED,504,503,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XMIL:UNPI.MI,UNPI.MI,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XOSL:AKER.OL,AKER.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:AKRBP.OL,AKRBP.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:BAKKA.OL,BAKKA.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:DNB.OL,DNB.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:EQNR.OL,EQNR.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:FRO.OL,FRO.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:GJFG.OL,GJFG.OL,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XOSL:KMAR.OL,KMAR.OL,QUARANTINE,INVALID_OHLC_OR_VOLUME,90,89,2026-04-23,2026-08-28,0,0,0.0,HISTORY_DATA_QUALITY_FAIL,2026-08-31,2026-09-01T04:50:04+00:00
WS:XOSL:KOG.OL,KOG.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:MOWI.OL,MOWI.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:NHY.OL,NHY.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:NOD.OL,NOD.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:ORK.OL,ORK.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:SALM.OL,SALM.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:SB1NO.OL,SB1NO.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:SBNOR.OL,SBNOR.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:STB.OL,STB.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:SUBC.OL,SUBC.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:TEL.OL,TEL.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:TGS.OL,TGS.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:TOM.OL,TOM.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:VAR.OL,VAR.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:VEND.OL,VEND.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,495,494,2024-09-02,2026-08-28,0,0,0.010121457489878543,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XOSL:YAR.OL,YAR.OL,READY,ISOLATED_INVALID_BAR_EXCLUDED,499,498,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XPAR:ABVX.PA,ABVX.PA,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,509,508,2024-09-02,2026-08-28,0,1,0.0,HISTORY_DATA_QUALITY_FAIL,2026-08-31,2026-09-01T04:50:04+00:00
WS:XPAR:ACCP.PA,ACCP.PA,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XPAR:ADP.PA,ADP.PA,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XPAR:AIR.PA,AIR.PA,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XPAR:AIRP.PA,AIRP.PA,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
WS:XPAR:AKE.PA,AKE.PA,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:47:24+00:00
WS:XPAR:ALSO.PA,ALSO.PA,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:50:00+00:00
