WS_ID,Primary_MIC,Primary_Currency,Currency_Normalized,Quote_Scale_To_Major_Currency,Liquidity_Last_Session,Usable_Sessions20,FX_Coverage20,MedianTurnover20_EUR,Liquidity_Current_State,Liquidity_Current_Gate,Prior_Liquidity_State,FX_Status,Evidence_AsOf
WS:XMIL:UNPI.MI,XMIL,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XOSL:AKER.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,13595393.946245179,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XOSL:AKRBP.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,21891325.8243839,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:BAKKA.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,2927206.0957201454,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XOSL:DNB.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,29003900.332875684,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:EQNR.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,74460479.76972744,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:FRO.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,26486092.474490076,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:GJFG.OL,XOSL,NOK,NOK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XOSL:KMAR.OL,XOSL,NOK,NOK,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XOSL:KOG.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,28810412.783267096,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:MOWI.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,18696172.656968188,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:NHY.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,25344999.826639816,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:NOD.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,13757282.232393034,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XOSL:ORK.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,9386703.816656943,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XOSL:SALM.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,7791849.901135258,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XOSL:SB1NO.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,2762473.673597537,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XOSL:SBNOR.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,2105009.5839964934,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XOSL:STB.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,7875879.0871056635,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XOSL:SUBC.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,7631634.945521358,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XOSL:TEL.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,17764936.467816547,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:TGS.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,3585057.410772279,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XOSL:TOM.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,3373242.1126631573,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XOSL:VAR.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,22163341.235471047,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XOSL:VEND.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,8308242.180745136,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XOSL:YAR.OL,XOSL,NOK,NOK,1.0,2026-08-28,20,20,19137120.629169233,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XPAR:ABVX.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:ACCP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:ADP.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:AIR.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:AIRP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:AKE.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:ALSO.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:AM.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:AMUN.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:AXAF.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:AYV.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:BIOX.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:BNPP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:BOLL.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:BOUY.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:BVI.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:CAGR.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:CAPP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:CARR.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:CVO.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:DANO.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:DAST.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:EDEN.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:ELIS.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:ENGIE.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:ENX.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:ESLX.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:EUFI.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:EXHO.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:FDJU.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:FOUG.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:GETP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:GFCP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:GTT.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:HRMS.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:IPN.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:LEGD.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:LOIM.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:LVMH.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:MICP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:NEXS.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:ORAN.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:OREP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:PERP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:PRTP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:PUBP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:RENA.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:RUBF.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:RXL.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:SAF.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:SASY.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SCHN.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SCOR.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SESFD.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SGEF.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SGOB.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SOGN.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SOIT.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SOPR.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:SPIE.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:STDM.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:TCFP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:TE.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:TEPRF.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:TTEF.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:URW.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:VIE.PA,XPAR,EUR,EUR,1.0,2026-08-28,0,0,,LIQUIDITY_FX_UNRESOLVED,NOT_COMPUTED,,FX_UNRESOLVED,2026-08-31
WS:XPAR:VLLP.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XPAR:VLOF.PA,XPAR,EUR,EUR,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSHE:000001,XSHE,CNY,CNY,1.0,2026-08-31,20,20,134375222.05109286,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000002,XSHE,CNY,CNY,1.0,2026-08-31,20,20,46393295.57918379,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000063,XSHE,CNY,CNY,1.0,2026-08-31,20,20,481978231.3561424,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000100,XSHE,CNY,CNY,1.0,2026-08-31,20,20,296957811.5392007,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000157,XSHE,CNY,CNY,1.0,2026-08-31,20,20,43289121.98189138,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000166,XSHE,CNY,CNY,1.0,2026-08-31,20,20,31846875.800218046,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000301,XSHE,CNY,CNY,1.0,2026-08-31,20,20,48539573.71855512,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000333,XSHE,CNY,CNY,1.0,2026-08-31,20,20,242086328.28179714,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000338,XSHE,CNY,CNY,1.0,2026-08-31,20,20,318405189.13439095,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000408,XSHE,CNY,CNY,1.0,2026-08-31,20,20,152654457.16996026,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000425,XSHE,CNY,CNY,1.0,2026-08-31,20,20,110892632.87882051,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000538,XSHE,CNY,CNY,1.0,2026-08-31,20,20,51521900.90437099,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000568,XSHE,CNY,CNY,1.0,2026-08-31,20,20,113518378.45840335,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000596,XSHE,CNY,CNY,1.0,2026-08-31,20,20,67755973.22588626,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000617,XSHE,CNY,CNY,1.0,2026-08-31,20,20,68829929.5808752,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000625,XSHE,CNY,CNY,1.0,2026-08-31,20,20,42866562.153499424,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000630,XSHE,CNY,CNY,1.0,2026-08-31,20,20,244698704.80999205,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000651,XSHE,CNY,CNY,1.0,2026-08-31,20,20,210495980.49058434,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000657,XSHE,CNY,CNY,1.0,2026-08-31,20,20,742693405.2636162,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000708,XSHE,CNY,CNY,1.0,2026-08-31,20,20,24924679.579349168,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000725,XSHE,CNY,CNY,1.0,2026-08-31,20,20,1094658288.388529,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000768,XSHE,CNY,CNY,1.0,2026-08-31,20,20,63794465.88274999,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000776,XSHE,CNY,CNY,1.0,2026-08-31,20,20,160374418.36191493,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000792,XSHE,CNY,CNY,1.0,2026-08-31,20,20,222999170.89898592,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000807,XSHE,CNY,CNY,1.0,2026-08-31,20,20,258912689.72864997,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000858,XSHE,CNY,CNY,1.0,2026-08-31,20,20,296810862.7155332,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000895,XSHE,CNY,CNY,1.0,2026-08-31,20,20,32033820.29063167,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000938,XSHE,CNY,CNY,1.0,2026-08-31,20,20,1068294050.9882821,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000963,XSHE,CNY,CNY,1.0,2026-08-31,20,20,102077907.60204111,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000975,XSHE,CNY,CNY,1.0,2026-08-31,20,20,201246318.81536674,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000977,XSHE,CNY,CNY,1.0,2026-08-31,20,20,748553335.7665789,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000988,XSHE,CNY,CNY,1.0,2026-08-31,20,20,727201540.4837987,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:000999,XSHE,CNY,CNY,1.0,2026-08-31,20,20,34030385.779355355,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:001280,XSHE,CNY,CNY,1.0,,0,0,,LIQUIDITY_DATA_INSUFFICIENT,NOT_COMPUTED,,NOT_APPLICABLE,2026-08-31
WS:XSHE:001391,XSHE,CNY,CNY,1.0,2026-08-31,20,20,10267320.2190806,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XSHE:001965,XSHE,CNY,CNY,1.0,2026-08-31,20,20,20056327.890360318,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:001979,XSHE,CNY,CNY,1.0,2026-08-31,20,20,78147457.02403888,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002001,XSHE,CNY,CNY,1.0,2026-08-31,20,20,129885990.91177157,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002027,XSHE,CNY,CNY,1.0,2026-08-31,20,20,104342559.6406832,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002028,XSHE,CNY,CNY,1.0,2026-08-31,20,20,196414094.01290116,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002049,XSHE,CNY,CNY,1.0,2026-08-31,20,20,165617276.1194903,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002050,XSHE,CNY,CNY,1.0,2026-08-31,20,20,231938595.1508165,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002074,XSHE,CNY,CNY,1.0,2026-08-31,20,20,82488866.49997035,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002142,XSHE,CNY,CNY,1.0,2026-08-31,20,20,111379812.15429235,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002179,XSHE,CNY,CNY,1.0,2026-08-31,20,20,107729904.54755679,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002202,XSHE,CNY,CNY,1.0,2026-08-31,20,20,357245476.9180168,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002230,XSHE,CNY,CNY,1.0,2026-08-31,20,20,182496993.31120878,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002236,XSHE,CNY,CNY,1.0,2026-08-31,20,20,69923407.30594504,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002241,XSHE,CNY,CNY,1.0,2026-08-31,20,20,209465534.36634323,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002304,XSHE,CNY,CNY,1.0,2026-08-31,20,20,31462351.051000908,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002311,XSHE,CNY,CNY,1.0,2026-08-31,20,20,50386880.9322703,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002352,XSHE,CNY,CNY,1.0,2026-08-31,20,20,81994572.95888443,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002353,XSHE,CNY,CNY,1.0,2026-08-31,20,20,322409796.88713443,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002371,XSHE,CNY,CNY,1.0,2026-08-31,20,20,744928313.2245957,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002384,XSHE,CNY,CNY,1.0,2026-08-31,20,20,1880050006.3204963,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002415,XSHE,CNY,CNY,1.0,2026-08-31,20,20,333523462.1846742,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002422,XSHE,CNY,CNY,1.0,2026-08-31,20,20,182512020.37822437,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002460,XSHE,CNY,CNY,1.0,2026-08-31,20,20,256483479.06978142,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002463,XSHE,CNY,CNY,1.0,2026-08-31,20,20,782632107.3813803,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002466,XSHE,CNY,CNY,1.0,2026-08-31,20,20,295709389.6575346,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002475,XSHE,CNY,CNY,1.0,2026-08-31,20,20,820103411.0564146,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002493,XSHE,CNY,CNY,1.0,2026-08-31,20,20,87130692.5804596,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XSHE:002532,XSHE,CNY,CNY,1.0,2026-08-31,20,20,137730524.32851917,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
