WS_ID,Primary_Universe_Index,Name,Yahoo_Symbol,Country,Lineage_Class_v0_22,In_Active_Source_v0_22,In_Full_Eligibility_v0_14,In_Strict_v0_14,In_Unresolved_Queue_v0_15,In_Research_Partial_v0_16
WS:US:JOE,US_SP1500,St. Joe Company,JOE,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:JPM,US_SP1500,JPMorgan Chase,JPM,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:JXN,US_SP1500,"Jackson Financial, Inc.",JXN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KAI,US_SP1500,Kadant Inc.,KAI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KALU,US_SP1500,Kaiser Aluminum Corporation,KALU,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KBH,US_SP1500,KB Home,KBH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KBR,US_SP1500,"KBR, Inc.",KBR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KD,US_SP1500,Kyndryl,KD,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:KDP,US_SP1500,Keurig Dr Pepper,KDP,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KEX,US_SP1500,Kirby Corporation,KEX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KEY,US_SP1500,KeyCorp,KEY,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KEYS,US_SP1500,Keysight Technologies,KEYS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KFY,US_SP1500,Korn/Ferry International,KFY,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KGS,US_SP1500,"Kodiak Gas Services, Inc.",KGS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KHC,US_SP1500,Kraft Heinz,KHC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KIM,US_SP1500,Kimco Realty,KIM,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KKR,US_SP1500,KKR & Co.,KKR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KLAC,US_SP1500,KLA Corporation,KLAC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KLIC,US_SP1500,"Kulicke and Soffa Industries, Inc.",KLIC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KMB,US_SP1500,Kimberly-Clark,KMB,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KMI,US_SP1500,Kinder Morgan,KMI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KMPR,US_SP1500,Kemper Corporation,KMPR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KMT,US_SP1500,Kennametal,KMT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KMX,US_SP1500,"CarMax, Inc.",KMX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KN,US_SP1500,Knowles Corporation,KN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KNF,US_SP1500,Knife River Corporation,KNF,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KNSL,US_SP1500,Kinsale Capital Group,KNSL,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KNTK,US_SP1500,"Kinetik Holdings, Inc.",KNTK,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KNX,US_SP1500,Knight-Swift,KNX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KO,US_SP1500,Coca-Cola Company (The),KO,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KOP,US_SP1500,"Koppers Holdings, Inc.",KOP,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:KR,US_SP1500,Kroger,KR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KRC,US_SP1500,Kilroy Realty Corp,KRC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KRG,US_SP1500,Kite Realty Group Trust,KRG,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KRMN,US_SP1500,Karman Holdings,KRMN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KRYS,US_SP1500,Krystal Biotech,KRYS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KSS,US_SP1500,Kohl's Corp.,KSS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KTB,US_SP1500,Kontoor Brands,KTB,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KTOS,US_SP1500,Kratos Defense & Security Solutions,KTOS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KVUE,US_SP1500,Kenvue,KVUE,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:KWR,US_SP1500,Quaker Chemical Corporation,KWR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:L,US_SP1500,Loews Corporation,L,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LAD,US_SP1500,Lithia Motors,LAD,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LAMR,US_SP1500,Lamar Advertising Company,LAMR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LAUR,US_SP1500,"Laureate Education, Inc.",LAUR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LAZ,US_SP1500,Lazard,LAZ,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LBRT,US_SP1500,"Liberty Energy, Inc.",LBRT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LCII,US_SP1500,LCI Industries,LCII,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LDOS,US_SP1500,Leidos,LDOS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LEA,US_SP1500,Lear,LEA,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LECO,US_SP1500,Lincoln Electric,LECO,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LEG,US_SP1500,Leggett & Platt,LEG,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LEN,US_SP1500,Lennar,LEN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LEU,US_SP1500,Centrus Energy Corp.,LEU,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LFST,US_SP1500,Lifestance Health,LFST,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LFUS,US_SP1500,Littelfuse,LFUS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LGIH,US_SP1500,LGI Homes,LGIH,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:LGND,US_SP1500,"Ligand Pharmaceuticals, Inc.",LGND,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LH,US_SP1500,Labcorp,LH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LHX,US_SP1500,L3Harris,LHX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LIF,US_SP1500,Life360,LIF,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LII,US_SP1500,Lennox International,LII,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LIN,US_SP1500,Linde plc,LIN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LITE,US_SP1500,Lumentum,LITE,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LIVN,US_SP1500,LivaNova,LIVN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LKFN,US_SP1500,Lakeland Financial,LKFN,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:LKQ,US_SP1500,LKQ Corporation,LKQ,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LLY,US_SP1500,Lilly (Eli),LLY,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LMAT,US_SP1500,LeMaitre Vascular,LMAT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LMT,US_SP1500,Lockheed Martin,LMT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LNC,US_SP1500,Lincoln Financial,LNC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LNN,US_SP1500,Lindsay Corporation,LNN,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:LNT,US_SP1500,Alliant Energy,LNT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LNTH,US_SP1500,Lantheus Holdings,LNTH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LOPE,US_SP1500,Grand Canyon Education,LOPE,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LOW,US_SP1500,Lowe's,LOW,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LPG,US_SP1500,Dorian LPG Ltd.,LPG,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LPX,US_SP1500,Louisiana-Pacific,LPX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LQDA,US_SP1500,Liquidia Corporation,LQDA,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LQDT,US_SP1500,"Liquidity Services, Inc.",LQDT,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:LRCX,US_SP1500,Lam Research,LRCX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LRN,US_SP1500,"Stride, Inc.",LRN,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:LSCC,US_SP1500,Lattice Semiconductor,LSCC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LSTR,US_SP1500,Landstar System,LSTR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LTC,US_SP1500,"LTC Properties, Inc.",LTC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LTH,US_SP1500,"Life Time Group Holdings, Inc.",LTH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LULU,US_SP1500,Lululemon Athletica,LULU,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LUMN,US_SP1500,Lumen Technologies,LUMN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LUV,US_SP1500,Southwest Airlines,LUV,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LVS,US_SP1500,Las Vegas Sands,LVS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LW,US_SP1500,Lamb Weston,LW,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LXP,US_SP1500,Lexington Realty Trust,LXP,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LYB,US_SP1500,LyondellBasell,LYB,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LYFT,US_SP1500,"Lyft, Inc.",LYFT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LYV,US_SP1500,Live Nation Entertainment,LYV,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LZ,US_SP1500,"LegalZoom.com, Inc.",LZ,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:LZB,US_SP1500,"La-Z-Boy, Inc.",LZB,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:M,US_SP1500,Macy's,M,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MA,US_SP1500,Mastercard,MA,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MAA,US_SP1500,Mid-America Apartment Communities,MAA,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MAC,US_SP1500,Macerich,MAC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MAN,US_SP1500,ManpowerGroup,MAN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MANH,US_SP1500,Manhattan Associates,MANH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MAR,US_SP1500,Marriott International,MAR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MARA,US_SP1500,"MARA Holdings, Inc.",MARA,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MAS,US_SP1500,Masco,MAS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MAT,US_SP1500,Mattel,MAT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MATW,US_SP1500,Matthews International Corporation,MATW,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MATX,US_SP1500,"Matson, Inc.",MATX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MBC,US_SP1500,"MasterBrand, Inc.",MBC,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MBGL,US_SP1500,"Mobility Global, Inc.",MBGL,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MBIN,US_SP1500,Merchants Bancorp,MBIN,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MC,US_SP1500,Moelis & Company,MC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MCD,US_SP1500,McDonald's,MCD,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MCHP,US_SP1500,Microchip Technology,MCHP,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MCK,US_SP1500,McKesson Corporation,MCK,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MCO,US_SP1500,Moody's Corporation,MCO,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MCRI,US_SP1500,"Monarch Casino & Resort, Inc.",MCRI,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MCY,US_SP1500,Mercury General,MCY,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MD,US_SP1500,Pediatrix Medical Group,MD,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MDLZ,US_SP1500,Mondelez International,MDLZ,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MDT,US_SP1500,Medtronic,MDT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MDU,US_SP1500,"MDU Resources Group, Inc.",MDU,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MEDP,US_SP1500,Medpace,MEDP,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MET,US_SP1500,MetLife,MET,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:META,US_SP1500,Meta Platforms,META,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MFP,US_SP1500,"Midera Food Processing, Inc.",MFP,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MGEE,US_SP1500,"MGE Energy, Inc.",MGEE,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MGM,US_SP1500,MGM Resorts,MGM,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MGY,US_SP1500,"Magnolia Oil & Gas, Corp.",MGY,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MHK,US_SP1500,Mohawk Industries,MHK,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MHO,US_SP1500,"M/I Homes, Inc.",MHO,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MIDD,US_SP1500,Middleby,MIDD,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MIR,US_SP1500,"Mirion Technologies, Inc.",MIR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MKC,US_SP1500,McCormick & Company,MKC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MKSI,US_SP1500,MKS Instruments,MKSI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MKTX,US_SP1500,MarketAxess,MKTX,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MLI,US_SP1500,Mueller Industries,MLI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MLKN,US_SP1500,"MillerKnoll, Inc.",MLKN,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MLM,US_SP1500,Martin Marietta Materials,MLM,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MMI,US_SP1500,"Marcus & Millichap, Inc.",MMI,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MMM,US_SP1500,3M,MMM,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MMS,US_SP1500,Maximus Inc.,MMS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MMSI,US_SP1500,"Merit Medical Systems, Inc.",MMSI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MNST,US_SP1500,Monster Beverage,MNST,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MO,US_SP1500,Altria,MO,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MOG.A,US_SP1500,Moog Inc.,MOG-A,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MOH,US_SP1500,Molina Healthcare,MOH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MORN,US_SP1500,"Morningstar, Inc.",MORN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MOS,US_SP1500,Mosaic Company (The),MOS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MP,US_SP1500,MP Materials,MP,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MPC,US_SP1500,Marathon Petroleum,MPC,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MPT,US_SP1500,Medical Properties Trust,MPT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MPWR,US_SP1500,Monolithic Power Systems,MPWR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MRCY,US_SP1500,Mercury Systems,MRCY,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MRK,US_SP1500,Merck & Co.,MRK,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MRNA,US_SP1500,Moderna,MRNA,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MRP,US_SP1500,"Millrose Properties, Inc.",MRP,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MRSH,US_SP1500,Marsh McLennan,MRSH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MRTN,US_SP1500,"Marten Transport, Ltd.",MRTN,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MRVL,US_SP1500,Marvell Technology,MRVL,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MS,US_SP1500,Morgan Stanley,MS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MSA,US_SP1500,MSA Safety,MSA,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MSCI,US_SP1500,MSCI,MSCI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MSEX,US_SP1500,Middlesex Water Company,MSEX,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MSFT,US_SP1500,Microsoft,MSFT,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MSGS,US_SP1500,Madison Square Garden Sports Corp.,MSGS,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MSI,US_SP1500,Motorola Solutions,MSI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MSM,US_SP1500,MSC Industrial Direct,MSM,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTB,US_SP1500,M&T Bank,MTB,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTCH,US_SP1500,Match Group,MTCH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTD,US_SP1500,Mettler Toledo,MTD,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTDR,US_SP1500,Matador Resources,MTDR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTG,US_SP1500,MGIC Investment Corporation,MTG,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTH,US_SP1500,Meritage Homes Corporation,MTH,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTN,US_SP1500,Vail Resorts,MTN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTRN,US_SP1500,Materion Corp.,MTRN,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTSI,US_SP1500,MACOM Technology Solutions,MTSI,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MTUS,US_SP1500,Metallus Inc,MTUS,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MTX,US_SP1500,Minerals Technologies,MTX,,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:US:MTZ,US_SP1500,MasTec,MTZ,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MU,US_SP1500,Micron Technology,MU,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MUR,US_SP1500,Murphy Oil,MUR,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
WS:US:MUSA,US_SP1500,Murphy USA,MUSA,,INCLUDED_RESEARCH_PARTIAL_VERIFIED_STRICT,True,True,True,False,True
