Security_Key,Source_WS_ID,Primary_MIC,Primary_Universe_Index,security_asof,benchmark_peer_asof,future_peer_count,Result
WSSEC:WS:XNYS:URI,WS:XNYS:URI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:USB,WS:XNYS:USB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:USFD,WS:XNYS:USFD,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:V,WS:XNYS:V,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:VAL,WS:XNYS:VAL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:VEEV,WS:XNYS:VEEV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:VFC,WS:XNYS:VFC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:VLO,WS:XNYS:VLO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:VLTO,WS:XNYS:VLTO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:VMC,WS:XNYS:VMC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:VMI,WS:XNYS:VMI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:VNT,WS:XNYS:VNT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:VOYA,WS:XNYS:VOYA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:VRT,WS:XNYS:VRT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:VST,WS:XNYS:VST,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:VVV,WS:XNYS:VVV,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WAB,WS:XNYS:WAB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WAL,WS:XNYS:WAL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WAT,WS:XNYS:WAT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WCC,WS:XNYS:WCC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WEC,WS:XNYS:WEC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WEX,WS:XNYS:WEX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WFC,WS:XNYS:WFC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WH,WS:XNYS:WH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WHR,WS:XNYS:WHR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WLK,WS:XNYS:WLK,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WM,WS:XNYS:WM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WMB,WS:XNYS:WMB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WMS,WS:XNYS:WMS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WRB,WS:XNYS:WRB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WSM,WS:XNYS:WSM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WSO,WS:XNYS:WSO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WST,WS:XNYS:WST,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:WTRG,WS:XNYS:WTRG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WTS,WS:XNYS:WTS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:XPO,WS:XNYS:XPO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:XYL,WS:XNYS:XYL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:XYZ,WS:XNYS:XYZ,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:YETI,WS:XNYS:YETI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:YUM,WS:XNYS:YUM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ZBH,WS:XNYS:ZBH,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ZTS,WS:XNYS:ZTS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000001,WS:XSHE:000001,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000002,WS:XSHE:000002,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000063,WS:XSHE:000063,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000100,WS:XSHE:000100,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000157,WS:XSHE:000157,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000166,WS:XSHE:000166,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000301,WS:XSHE:000301,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000333,WS:XSHE:000333,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000338,WS:XSHE:000338,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000408,WS:XSHE:000408,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000425,WS:XSHE:000425,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000538,WS:XSHE:000538,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000568,WS:XSHE:000568,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000596,WS:XSHE:000596,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000617,WS:XSHE:000617,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000625,WS:XSHE:000625,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000630,WS:XSHE:000630,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000651,WS:XSHE:000651,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000657,WS:XSHE:000657,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000708,WS:XSHE:000708,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000725,WS:XSHE:000725,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000768,WS:XSHE:000768,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000776,WS:XSHE:000776,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000792,WS:XSHE:000792,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000807,WS:XSHE:000807,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000858,WS:XSHE:000858,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000895,WS:XSHE:000895,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000938,WS:XSHE:000938,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000963,WS:XSHE:000963,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000975,WS:XSHE:000975,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000977,WS:XSHE:000977,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000988,WS:XSHE:000988,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000999,WS:XSHE:000999,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:001965,WS:XSHE:001965,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:001979,WS:XSHE:001979,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002001,WS:XSHE:002001,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002027,WS:XSHE:002027,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002028,WS:XSHE:002028,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002049,WS:XSHE:002049,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002050,WS:XSHE:002050,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002074,WS:XSHE:002074,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002142,WS:XSHE:002142,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002179,WS:XSHE:002179,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002202,WS:XSHE:002202,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002230,WS:XSHE:002230,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002236,WS:XSHE:002236,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002241,WS:XSHE:002241,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002304,WS:XSHE:002304,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002311,WS:XSHE:002311,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002352,WS:XSHE:002352,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002353,WS:XSHE:002353,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002371,WS:XSHE:002371,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002384,WS:XSHE:002384,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002415,WS:XSHE:002415,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002422,WS:XSHE:002422,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002460,WS:XSHE:002460,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002463,WS:XSHE:002463,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002466,WS:XSHE:002466,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002475,WS:XSHE:002475,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002493,WS:XSHE:002493,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002532,WS:XSHE:002532,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002558,WS:XSHE:002558,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002594,WS:XSHE:002594,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002600,WS:XSHE:002600,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002602,WS:XSHE:002602,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002625,WS:XSHE:002625,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002648,WS:XSHE:002648,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002709,WS:XSHE:002709,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002714,WS:XSHE:002714,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002736,WS:XSHE:002736,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002837,WS:XSHE:002837,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002916,WS:XSHE:002916,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002920,WS:XSHE:002920,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002938,WS:XSHE:002938,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:003816,WS:XSHE:003816,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300014,WS:XSHE:300014,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300015,WS:XSHE:300015,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300033,WS:XSHE:300033,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300059,WS:XSHE:300059,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300122,WS:XSHE:300122,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300124,WS:XSHE:300124,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300251,WS:XSHE:300251,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300274,WS:XSHE:300274,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300308,WS:XSHE:300308,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300316,WS:XSHE:300316,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300394,WS:XSHE:300394,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300408,WS:XSHE:300408,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300413,WS:XSHE:300413,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300418,WS:XSHE:300418,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300433,WS:XSHE:300433,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300442,WS:XSHE:300442,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300450,WS:XSHE:300450,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300476,WS:XSHE:300476,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300498,WS:XSHE:300498,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300502,WS:XSHE:300502,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300628,WS:XSHE:300628,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300661,WS:XSHE:300661,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300750,WS:XSHE:300750,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300760,WS:XSHE:300760,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300803,WS:XSHE:300803,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300832,WS:XSHE:300832,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300866,WS:XSHE:300866,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300896,WS:XSHE:300896,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300999,WS:XSHE:300999,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301165,WS:XSHE:301165,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301236,WS:XSHE:301236,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301269,WS:XSHE:301269,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301308,WS:XSHE:301308,XSHE,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600000,WS:XSHG:600000,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600009,WS:XSHG:600009,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600010,WS:XSHG:600010,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600011,WS:XSHG:600011,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600015,WS:XSHG:600015,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600016,WS:XSHG:600016,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600018,WS:XSHG:600018,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600019,WS:XSHG:600019,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600023,WS:XSHG:600023,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600025,WS:XSHG:600025,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600026,WS:XSHG:600026,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600027,WS:XSHG:600027,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600028,WS:XSHG:600028,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600029,WS:XSHG:600029,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600030,WS:XSHG:600030,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600031,WS:XSHG:600031,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600036,WS:XSHG:600036,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600039,WS:XSHG:600039,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600048,WS:XSHG:600048,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600050,WS:XSHG:600050,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600061,WS:XSHG:600061,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600066,WS:XSHG:600066,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600085,WS:XSHG:600085,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600089,WS:XSHG:600089,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600104,WS:XSHG:600104,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600111,WS:XSHG:600111,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600115,WS:XSHG:600115,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600118,WS:XSHG:600118,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600150,WS:XSHG:600150,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600160,WS:XSHG:600160,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600176,WS:XSHG:600176,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600183,WS:XSHG:600183,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600188,WS:XSHG:600188,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600196,WS:XSHG:600196,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600219,WS:XSHG:600219,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600221,WS:XSHG:600221,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600233,WS:XSHG:600233,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600276,WS:XSHG:600276,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600309,WS:XSHG:600309,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600346,WS:XSHG:600346,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600362,WS:XSHG:600362,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600372,WS:XSHG:600372,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600406,WS:XSHG:600406,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600415,WS:XSHG:600415,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600426,WS:XSHG:600426,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600436,WS:XSHG:600436,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600438,WS:XSHG:600438,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600460,WS:XSHG:600460,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600482,WS:XSHG:600482,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600489,WS:XSHG:600489,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600515,WS:XSHG:600515,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600519,WS:XSHG:600519,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600522,WS:XSHG:600522,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600547,WS:XSHG:600547,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600549,WS:XSHG:600549,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600570,WS:XSHG:600570,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600584,WS:XSHG:600584,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600585,WS:XSHG:600585,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600588,WS:XSHG:600588,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600600,WS:XSHG:600600,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600660,WS:XSHG:600660,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600674,WS:XSHG:600674,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600690,WS:XSHG:600690,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600741,WS:XSHG:600741,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600760,WS:XSHG:600760,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600795,WS:XSHG:600795,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600809,WS:XSHG:600809,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600845,WS:XSHG:600845,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600875,WS:XSHG:600875,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600886,WS:XSHG:600886,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600887,WS:XSHG:600887,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600893,WS:XSHG:600893,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600900,WS:XSHG:600900,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600905,WS:XSHG:600905,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600918,WS:XSHG:600918,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600919,WS:XSHG:600919,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600926,WS:XSHG:600926,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600930,WS:XSHG:600930,XSHG,CN_CSI300,2026-09-24,2026-09-24,0,PASS
