Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,feature_as_of_date,latest_eligible_valid_date,eligible_rows_after_asof,Result
WSSEC:WS:XSHG:601800,WS:XSHG:601800,XSHG,601800,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601816,WS:XSHG:601816,XSHG,601816,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601818,WS:XSHG:601818,XSHG,601818,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601825,WS:XSHG:601825,XSHG,601825,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601838,WS:XSHG:601838,XSHG,601838,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601857,WS:XSHG:601857,XSHG,601857,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601868,WS:XSHG:601868,XSHG,601868,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601872,WS:XSHG:601872,XSHG,601872,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601877,WS:XSHG:601877,XSHG,601877,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601878,WS:XSHG:601878,XSHG,601878,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601881,WS:XSHG:601881,XSHG,601881,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601888,WS:XSHG:601888,XSHG,601888,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601898,WS:XSHG:601898,XSHG,601898,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601899,WS:XSHG:601899,XSHG,601899,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601901,WS:XSHG:601901,XSHG,601901,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601916,WS:XSHG:601916,XSHG,601916,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601919,WS:XSHG:601919,XSHG,601919,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601939,WS:XSHG:601939,XSHG,601939,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601985,WS:XSHG:601985,XSHG,601985,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601988,WS:XSHG:601988,XSHG,601988,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601995,WS:XSHG:601995,XSHG,601995,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601998,WS:XSHG:601998,XSHG,601998,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603019,WS:XSHG:603019,XSHG,603019,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603259,WS:XSHG:603259,XSHG,603259,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603260,WS:XSHG:603260,XSHG,603260,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603288,WS:XSHG:603288,XSHG,603288,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603296,WS:XSHG:603296,XSHG,603296,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603369,WS:XSHG:603369,XSHG,603369,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603392,WS:XSHG:603392,XSHG,603392,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603501,WS:XSHG:603501,XSHG,603501,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603799,WS:XSHG:603799,XSHG,603799,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603893,WS:XSHG:603893,XSHG,603893,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603986,WS:XSHG:603986,XSHG,603986,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:603993,WS:XSHG:603993,XSHG,603993,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:605117,WS:XSHG:605117,XSHG,605117,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:605499,WS:XSHG:605499,XSHG,605499,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688008,WS:XSHG:688008,XSHG,688008,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688012,WS:XSHG:688012,XSHG,688012,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688036,WS:XSHG:688036,XSHG,688036,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688041,WS:XSHG:688041,XSHG,688041,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688047,WS:XSHG:688047,XSHG,688047,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688072,WS:XSHG:688072,XSHG,688072,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688082,WS:XSHG:688082,XSHG,688082,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688111,WS:XSHG:688111,XSHG,688111,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688126,WS:XSHG:688126,XSHG,688126,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688183,WS:XSHG:688183,XSHG,688183,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688223,WS:XSHG:688223,XSHG,688223,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688256,WS:XSHG:688256,XSHG,688256,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688271,WS:XSHG:688271,XSHG,688271,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688303,WS:XSHG:688303,XSHG,688303,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688396,WS:XSHG:688396,XSHG,688396,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688472,WS:XSHG:688472,XSHG,688472,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688506,WS:XSHG:688506,XSHG,688506,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688521,WS:XSHG:688521,XSHG,688521,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:688981,WS:XSHG:688981,XSHG,688981,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTAI:3711,WS:XTAI:3711,XTAI,3711,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTAI:6669,WS:XTAI:6669,XTAI,6669,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTAI:7769,WS:XTAI:7769,XTAI,7769,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1605,WS:XTKS:1605,XTKS,1605,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1801,WS:XTKS:1801,XTKS,1801,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1802,WS:XTKS:1802,XTKS,1802,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1803,WS:XTKS:1803,XTKS,1803,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1812,WS:XTKS:1812,XTKS,1812,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1925,WS:XTKS:1925,XTKS,1925,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1928,WS:XTKS:1928,XTKS,1928,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:1963,WS:XTKS:1963,XTKS,1963,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2269,WS:XTKS:2269,XTKS,2269,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2282,WS:XTKS:2282,XTKS,2282,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2413,WS:XTKS:2413,XTKS,2413,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2502,WS:XTKS:2502,XTKS,2502,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2503,WS:XTKS:2503,XTKS,2503,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2768,WS:XTKS:2768,XTKS,2768,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2801,WS:XTKS:2801,XTKS,2801,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2802,WS:XTKS:2802,XTKS,2802,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:285A,WS:XTKS:285A,XTKS,285A,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:2914,WS:XTKS:2914,XTKS,2914,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3086,WS:XTKS:3086,XTKS,3086,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3099,WS:XTKS:3099,XTKS,3099,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3289,WS:XTKS:3289,XTKS,3289,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3382,WS:XTKS:3382,XTKS,3382,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3402,WS:XTKS:3402,XTKS,3402,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3405,WS:XTKS:3405,XTKS,3405,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3407,WS:XTKS:3407,XTKS,3407,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3436,WS:XTKS:3436,XTKS,3436,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3659,WS:XTKS:3659,XTKS,3659,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:3697,WS:XTKS:3697,XTKS,3697,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4004,WS:XTKS:4004,XTKS,4004,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4005,WS:XTKS:4005,XTKS,4005,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4021,WS:XTKS:4021,XTKS,4021,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4042,WS:XTKS:4042,XTKS,4042,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4043,WS:XTKS:4043,XTKS,4043,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4062,WS:XTKS:4062,XTKS,4062,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4063,WS:XTKS:4063,XTKS,4063,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4151,WS:XTKS:4151,XTKS,4151,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4183,WS:XTKS:4183,XTKS,4183,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4188,WS:XTKS:4188,XTKS,4188,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4208,WS:XTKS:4208,XTKS,4208,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4307,WS:XTKS:4307,XTKS,4307,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4324,WS:XTKS:4324,XTKS,4324,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4385,WS:XTKS:4385,XTKS,4385,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4452,WS:XTKS:4452,XTKS,4452,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4502,WS:XTKS:4502,XTKS,4502,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4503,WS:XTKS:4503,XTKS,4503,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4506,WS:XTKS:4506,XTKS,4506,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4507,WS:XTKS:4507,XTKS,4507,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4519,WS:XTKS:4519,XTKS,4519,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4523,WS:XTKS:4523,XTKS,4523,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4543,WS:XTKS:4543,XTKS,4543,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4568,WS:XTKS:4568,XTKS,4568,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4578,WS:XTKS:4578,XTKS,4578,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4661,WS:XTKS:4661,XTKS,4661,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4689,WS:XTKS:4689,XTKS,4689,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4704,WS:XTKS:4704,XTKS,4704,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4751,WS:XTKS:4751,XTKS,4751,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4755,WS:XTKS:4755,XTKS,4755,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4901,WS:XTKS:4901,XTKS,4901,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:4911,WS:XTKS:4911,XTKS,4911,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5019,WS:XTKS:5019,XTKS,5019,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5020,WS:XTKS:5020,XTKS,5020,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5101,WS:XTKS:5101,XTKS,5101,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5108,WS:XTKS:5108,XTKS,5108,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5201,WS:XTKS:5201,XTKS,5201,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5214,WS:XTKS:5214,XTKS,5214,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5332,WS:XTKS:5332,XTKS,5332,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5333,WS:XTKS:5333,XTKS,5333,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5401,WS:XTKS:5401,XTKS,5401,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5406,WS:XTKS:5406,XTKS,5406,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5411,WS:XTKS:5411,XTKS,5411,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:543A,WS:XTKS:543A,XTKS,543A,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5631,WS:XTKS:5631,XTKS,5631,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5706,WS:XTKS:5706,XTKS,5706,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5711,WS:XTKS:5711,XTKS,5711,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5713,WS:XTKS:5713,XTKS,5713,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5714,WS:XTKS:5714,XTKS,5714,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5801,WS:XTKS:5801,XTKS,5801,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5802,WS:XTKS:5802,XTKS,5802,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5803,WS:XTKS:5803,XTKS,5803,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:5831,WS:XTKS:5831,XTKS,5831,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6098,WS:XTKS:6098,XTKS,6098,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6113,WS:XTKS:6113,XTKS,6113,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6146,WS:XTKS:6146,XTKS,6146,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6178,WS:XTKS:6178,XTKS,6178,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6273,WS:XTKS:6273,XTKS,6273,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6301,WS:XTKS:6301,XTKS,6301,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6302,WS:XTKS:6302,XTKS,6302,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6305,WS:XTKS:6305,XTKS,6305,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6326,WS:XTKS:6326,XTKS,6326,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6361,WS:XTKS:6361,XTKS,6361,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6367,WS:XTKS:6367,XTKS,6367,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6479,WS:XTKS:6479,XTKS,6479,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6501,WS:XTKS:6501,XTKS,6501,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6503,WS:XTKS:6503,XTKS,6503,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6504,WS:XTKS:6504,XTKS,6504,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6506,WS:XTKS:6506,XTKS,6506,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6526,WS:XTKS:6526,XTKS,6526,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6532,WS:XTKS:6532,XTKS,6532,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6645,WS:XTKS:6645,XTKS,6645,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6701,WS:XTKS:6701,XTKS,6701,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6702,WS:XTKS:6702,XTKS,6702,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6723,WS:XTKS:6723,XTKS,6723,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6724,WS:XTKS:6724,XTKS,6724,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6752,WS:XTKS:6752,XTKS,6752,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6758,WS:XTKS:6758,XTKS,6758,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6762,WS:XTKS:6762,XTKS,6762,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6770,WS:XTKS:6770,XTKS,6770,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6841,WS:XTKS:6841,XTKS,6841,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6857,WS:XTKS:6857,XTKS,6857,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6861,WS:XTKS:6861,XTKS,6861,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6902,WS:XTKS:6902,XTKS,6902,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6920,WS:XTKS:6920,XTKS,6920,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6954,WS:XTKS:6954,XTKS,6954,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6963,WS:XTKS:6963,XTKS,6963,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6971,WS:XTKS:6971,XTKS,6971,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6976,WS:XTKS:6976,XTKS,6976,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6981,WS:XTKS:6981,XTKS,6981,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:6988,WS:XTKS:6988,XTKS,6988,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7011,WS:XTKS:7011,XTKS,7011,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7012,WS:XTKS:7012,XTKS,7012,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7013,WS:XTKS:7013,XTKS,7013,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7186,WS:XTKS:7186,XTKS,7186,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7201,WS:XTKS:7201,XTKS,7201,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7202,WS:XTKS:7202,XTKS,7202,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7203,WS:XTKS:7203,XTKS,7203,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7211,WS:XTKS:7211,XTKS,7211,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7261,WS:XTKS:7261,XTKS,7261,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7267,WS:XTKS:7267,XTKS,7267,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7269,WS:XTKS:7269,XTKS,7269,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7270,WS:XTKS:7270,XTKS,7270,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7272,WS:XTKS:7272,XTKS,7272,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7453,WS:XTKS:7453,XTKS,7453,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7532,WS:XTKS:7532,XTKS,7532,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7731,WS:XTKS:7731,XTKS,7731,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7733,WS:XTKS:7733,XTKS,7733,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7735,WS:XTKS:7735,XTKS,7735,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7741,WS:XTKS:7741,XTKS,7741,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7751,WS:XTKS:7751,XTKS,7751,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7752,WS:XTKS:7752,XTKS,7752,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7832,WS:XTKS:7832,XTKS,7832,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7911,WS:XTKS:7911,XTKS,7911,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7912,WS:XTKS:7912,XTKS,7912,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7951,WS:XTKS:7951,XTKS,7951,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:7974,WS:XTKS:7974,XTKS,7974,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8001,WS:XTKS:8001,XTKS,8001,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8002,WS:XTKS:8002,XTKS,8002,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8015,WS:XTKS:8015,XTKS,8015,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8031,WS:XTKS:8031,XTKS,8031,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8035,WS:XTKS:8035,XTKS,8035,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8053,WS:XTKS:8053,XTKS,8053,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8058,WS:XTKS:8058,XTKS,8058,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8233,WS:XTKS:8233,XTKS,8233,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8267,WS:XTKS:8267,XTKS,8267,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8304,WS:XTKS:8304,XTKS,8304,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8306,WS:XTKS:8306,XTKS,8306,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8308,WS:XTKS:8308,XTKS,8308,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8309,WS:XTKS:8309,XTKS,8309,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8316,WS:XTKS:8316,XTKS,8316,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8331,WS:XTKS:8331,XTKS,8331,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8354,WS:XTKS:8354,XTKS,8354,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8411,WS:XTKS:8411,XTKS,8411,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8591,WS:XTKS:8591,XTKS,8591,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8601,WS:XTKS:8601,XTKS,8601,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8604,WS:XTKS:8604,XTKS,8604,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8630,WS:XTKS:8630,XTKS,8630,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8697,WS:XTKS:8697,XTKS,8697,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8725,WS:XTKS:8725,XTKS,8725,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8750,WS:XTKS:8750,XTKS,8750,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8766,WS:XTKS:8766,XTKS,8766,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8795,WS:XTKS:8795,XTKS,8795,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8801,WS:XTKS:8801,XTKS,8801,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8802,WS:XTKS:8802,XTKS,8802,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:8830,WS:XTKS:8830,XTKS,8830,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9005,WS:XTKS:9005,XTKS,9005,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9020,WS:XTKS:9020,XTKS,9020,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9021,WS:XTKS:9021,XTKS,9021,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9022,WS:XTKS:9022,XTKS,9022,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9101,WS:XTKS:9101,XTKS,9101,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9104,WS:XTKS:9104,XTKS,9104,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9107,WS:XTKS:9107,XTKS,9107,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9147,WS:XTKS:9147,XTKS,9147,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9201,WS:XTKS:9201,XTKS,9201,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9202,WS:XTKS:9202,XTKS,9202,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9432,WS:XTKS:9432,XTKS,9432,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9433,WS:XTKS:9433,XTKS,9433,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9434,WS:XTKS:9434,XTKS,9434,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9501,WS:XTKS:9501,XTKS,9501,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9502,WS:XTKS:9502,XTKS,9502,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9503,WS:XTKS:9503,XTKS,9503,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XTKS:9531,WS:XTKS:9531,XTKS,9531,2026-09-24,2026-09-24,0,PASS
