Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Required_Canonical_NonFinite_Count,Affected_Features
WSSEC:WS:XTKS:6645,WS:XTKS:6645,XTKS,6645,0,
WSSEC:WS:XTKS:6701,WS:XTKS:6701,XTKS,6701,0,
WSSEC:WS:XTKS:6702,WS:XTKS:6702,XTKS,6702,0,
WSSEC:WS:XTKS:6723,WS:XTKS:6723,XTKS,6723,0,
WSSEC:WS:XTKS:6724,WS:XTKS:6724,XTKS,6724,0,
WSSEC:WS:XTKS:6752,WS:XTKS:6752,XTKS,6752,0,
WSSEC:WS:XTKS:6758,WS:XTKS:6758,XTKS,6758,0,
WSSEC:WS:XTKS:6762,WS:XTKS:6762,XTKS,6762,0,
WSSEC:WS:XTKS:6770,WS:XTKS:6770,XTKS,6770,0,
WSSEC:WS:XTKS:6841,WS:XTKS:6841,XTKS,6841,0,
WSSEC:WS:XTKS:6857,WS:XTKS:6857,XTKS,6857,0,
WSSEC:WS:XTKS:6861,WS:XTKS:6861,XTKS,6861,0,
WSSEC:WS:XTKS:6902,WS:XTKS:6902,XTKS,6902,0,
WSSEC:WS:XTKS:6920,WS:XTKS:6920,XTKS,6920,0,
WSSEC:WS:XTKS:6954,WS:XTKS:6954,XTKS,6954,0,
WSSEC:WS:XTKS:6963,WS:XTKS:6963,XTKS,6963,0,
WSSEC:WS:XTKS:6971,WS:XTKS:6971,XTKS,6971,0,
WSSEC:WS:XTKS:6976,WS:XTKS:6976,XTKS,6976,0,
WSSEC:WS:XTKS:6981,WS:XTKS:6981,XTKS,6981,0,
WSSEC:WS:XTKS:6988,WS:XTKS:6988,XTKS,6988,0,
WSSEC:WS:XTKS:7011,WS:XTKS:7011,XTKS,7011,0,
WSSEC:WS:XTKS:7012,WS:XTKS:7012,XTKS,7012,0,
WSSEC:WS:XTKS:7013,WS:XTKS:7013,XTKS,7013,0,
WSSEC:WS:XTKS:7186,WS:XTKS:7186,XTKS,7186,0,
WSSEC:WS:XTKS:7201,WS:XTKS:7201,XTKS,7201,0,
WSSEC:WS:XTKS:7202,WS:XTKS:7202,XTKS,7202,0,
WSSEC:WS:XTKS:7203,WS:XTKS:7203,XTKS,7203,0,
WSSEC:WS:XTKS:7211,WS:XTKS:7211,XTKS,7211,0,
WSSEC:WS:XTKS:7261,WS:XTKS:7261,XTKS,7261,0,
WSSEC:WS:XTKS:7267,WS:XTKS:7267,XTKS,7267,0,
WSSEC:WS:XTKS:7269,WS:XTKS:7269,XTKS,7269,0,
WSSEC:WS:XTKS:7270,WS:XTKS:7270,XTKS,7270,0,
WSSEC:WS:XTKS:7272,WS:XTKS:7272,XTKS,7272,0,
WSSEC:WS:XTKS:7453,WS:XTKS:7453,XTKS,7453,0,
WSSEC:WS:XTKS:7532,WS:XTKS:7532,XTKS,7532,0,
WSSEC:WS:XTKS:7731,WS:XTKS:7731,XTKS,7731,0,
WSSEC:WS:XTKS:7733,WS:XTKS:7733,XTKS,7733,0,
WSSEC:WS:XTKS:7735,WS:XTKS:7735,XTKS,7735,0,
WSSEC:WS:XTKS:7741,WS:XTKS:7741,XTKS,7741,0,
WSSEC:WS:XTKS:7751,WS:XTKS:7751,XTKS,7751,0,
WSSEC:WS:XTKS:7752,WS:XTKS:7752,XTKS,7752,0,
WSSEC:WS:XTKS:7832,WS:XTKS:7832,XTKS,7832,0,
WSSEC:WS:XTKS:7911,WS:XTKS:7911,XTKS,7911,0,
WSSEC:WS:XTKS:7912,WS:XTKS:7912,XTKS,7912,0,
WSSEC:WS:XTKS:7951,WS:XTKS:7951,XTKS,7951,0,
WSSEC:WS:XTKS:7974,WS:XTKS:7974,XTKS,7974,0,
WSSEC:WS:XTKS:8001,WS:XTKS:8001,XTKS,8001,0,
WSSEC:WS:XTKS:8002,WS:XTKS:8002,XTKS,8002,0,
WSSEC:WS:XTKS:8015,WS:XTKS:8015,XTKS,8015,0,
WSSEC:WS:XTKS:8031,WS:XTKS:8031,XTKS,8031,0,
WSSEC:WS:XTKS:8035,WS:XTKS:8035,XTKS,8035,0,
WSSEC:WS:XTKS:8053,WS:XTKS:8053,XTKS,8053,0,
WSSEC:WS:XTKS:8058,WS:XTKS:8058,XTKS,8058,0,
WSSEC:WS:XTKS:8233,WS:XTKS:8233,XTKS,8233,0,
WSSEC:WS:XTKS:8267,WS:XTKS:8267,XTKS,8267,0,
WSSEC:WS:XTKS:8304,WS:XTKS:8304,XTKS,8304,0,
WSSEC:WS:XTKS:8306,WS:XTKS:8306,XTKS,8306,0,
WSSEC:WS:XTKS:8308,WS:XTKS:8308,XTKS,8308,0,
WSSEC:WS:XTKS:8309,WS:XTKS:8309,XTKS,8309,0,
WSSEC:WS:XTKS:8316,WS:XTKS:8316,XTKS,8316,0,
WSSEC:WS:XTKS:8331,WS:XTKS:8331,XTKS,8331,0,
WSSEC:WS:XTKS:8354,WS:XTKS:8354,XTKS,8354,0,
WSSEC:WS:XTKS:8411,WS:XTKS:8411,XTKS,8411,0,
WSSEC:WS:XTKS:8591,WS:XTKS:8591,XTKS,8591,0,
WSSEC:WS:XTKS:8601,WS:XTKS:8601,XTKS,8601,0,
WSSEC:WS:XTKS:8604,WS:XTKS:8604,XTKS,8604,0,
WSSEC:WS:XTKS:8630,WS:XTKS:8630,XTKS,8630,0,
WSSEC:WS:XTKS:8697,WS:XTKS:8697,XTKS,8697,0,
WSSEC:WS:XTKS:8725,WS:XTKS:8725,XTKS,8725,0,
WSSEC:WS:XTKS:8750,WS:XTKS:8750,XTKS,8750,0,
WSSEC:WS:XTKS:8766,WS:XTKS:8766,XTKS,8766,0,
WSSEC:WS:XTKS:8795,WS:XTKS:8795,XTKS,8795,0,
WSSEC:WS:XTKS:8801,WS:XTKS:8801,XTKS,8801,0,
WSSEC:WS:XTKS:8802,WS:XTKS:8802,XTKS,8802,0,
WSSEC:WS:XTKS:8830,WS:XTKS:8830,XTKS,8830,0,
WSSEC:WS:XTKS:9005,WS:XTKS:9005,XTKS,9005,0,
WSSEC:WS:XTKS:9020,WS:XTKS:9020,XTKS,9020,0,
WSSEC:WS:XTKS:9021,WS:XTKS:9021,XTKS,9021,0,
WSSEC:WS:XTKS:9022,WS:XTKS:9022,XTKS,9022,0,
WSSEC:WS:XTKS:9101,WS:XTKS:9101,XTKS,9101,0,
WSSEC:WS:XTKS:9104,WS:XTKS:9104,XTKS,9104,0,
WSSEC:WS:XTKS:9107,WS:XTKS:9107,XTKS,9107,0,
WSSEC:WS:XTKS:9147,WS:XTKS:9147,XTKS,9147,0,
WSSEC:WS:XTKS:9201,WS:XTKS:9201,XTKS,9201,0,
WSSEC:WS:XTKS:9202,WS:XTKS:9202,XTKS,9202,0,
WSSEC:WS:XTKS:9432,WS:XTKS:9432,XTKS,9432,0,
WSSEC:WS:XTKS:9433,WS:XTKS:9433,XTKS,9433,0,
WSSEC:WS:XTKS:9434,WS:XTKS:9434,XTKS,9434,0,
WSSEC:WS:XTKS:9501,WS:XTKS:9501,XTKS,9501,0,
WSSEC:WS:XTKS:9502,WS:XTKS:9502,XTKS,9502,0,
WSSEC:WS:XTKS:9503,WS:XTKS:9503,XTKS,9503,0,
WSSEC:WS:XTKS:9531,WS:XTKS:9531,XTKS,9531,0,
WSSEC:WS:XTKS:9532,WS:XTKS:9532,XTKS,9532,0,
WSSEC:WS:XTKS:9602,WS:XTKS:9602,XTKS,9602,0,
WSSEC:WS:XTKS:9735,WS:XTKS:9735,XTKS,9735,0,
WSSEC:WS:XTKS:9766,WS:XTKS:9766,XTKS,9766,0,
WSSEC:WS:XTKS:9843,WS:XTKS:9843,XTKS,9843,0,
WSSEC:WS:XTKS:9983,WS:XTKS:9983,XTKS,9983,0,
WSSEC:WS:XTKS:9984,WS:XTKS:9984,XTKS,9984,0,
